ward,precinct,total,Marilyn F. Johnson,Marilyn F. Johnson Percent,precinct_id
3,41,205,205,100.0,03041
3,42,231,231,100.0,03042
3,43,72,72,100.0,03043
3,44,100,100,100.0,03044
3,45,335,335,100.0,03045
3,46,65,65,100.0,03046
3,47,153,153,100.0,03047
3,48,159,159,100.0,03048
3,49,98,98,100.0,03049
3,50,169,169,100.0,03050
4,1,514,514,100.0,04001
4,2,494,494,100.0,04002
4,3,408,408,100.0,04003
4,4,347,347,100.0,04004
4,5,426,426,100.0,04005
4,6,115,115,100.0,04006
4,7,417,417,100.0,04007
4,8,430,430,100.0,04008
4,9,507,507,100.0,04009
4,10,390,390,100.0,04010
4,11,369,369,100.0,04011
4,12,199,199,100.0,04012
4,13,251,251,100.0,04013
4,14,289,289,100.0,04014
4,15,268,268,100.0,04015
4,16,444,444,100.0,04016
4,17,330,330,100.0,04017
4,18,369,369,100.0,04018
4,19,356,356,100.0,04019
4,20,222,222,100.0,04020
4,21,404,404,100.0,04021
4,22,368,368,100.0,04022
4,23,249,249,100.0,04023
4,24,347,347,100.0,04024
4,25,300,300,100.0,04025
4,26,369,369,100.0,04026
4,27,334,334,100.0,04027
4,28,229,229,100.0,04028
4,29,259,259,100.0,04029
4,30,280,280,100.0,04030
4,31,183,183,100.0,04031
4,32,332,332,100.0,04032
4,33,313,313,100.0,04033
4,34,246,246,100.0,04034
4,35,234,234,100.0,04035
4,36,250,250,100.0,04036
4,37,50,50,100.0,04037
4,38,470,470,100.0,04038
4,39,255,255,100.0,04039
4,40,331,331,100.0,04040
4,41,187,187,100.0,04041
4,42,376,376,100.0,04042
4,43,219,219,100.0,04043
4,44,224,224,100.0,04044
4,45,421,421,100.0,04045
4,46,274,274,100.0,04046
4,47,535,535,100.0,04047
4,48,347,347,100.0,04048
4,49,238,238,100.0,04049
4,50,276,276,100.0,04050
4,51,313,313,100.0,04051
4,52,344,344,100.0,04052
5,1,332,332,100.0,05001
5,2,282,282,100.0,05002
5,3,183,183,100.0,05003
5,4,207,207,100.0,05004
5,5,309,309,100.0,05005
5,6,342,342,100.0,05006
5,7,331,331,100.0,05007
5,8,327,327,100.0,05008
5,9,295,295,100.0,05009
5,10,300,300,100.0,05010
5,11,258,258,100.0,05011
5,12,227,227,100.0,05012
5,13,301,301,100.0,05013
5,14,357,357,100.0,05014
5,15,227,227,100.0,05015
5,16,269,269,100.0,05016
5,17,304,304,100.0,05017
5,18,329,329,100.0,05018
5,19,190,190,100.0,05019
5,20,172,172,100.0,05020
5,21,332,332,100.0,05021
5,22,268,268,100.0,05022
5,23,226,226,100.0,05023
5,24,193,193,100.0,05024
5,25,318,318,100.0,05025
5,26,373,373,100.0,05026
5,27,400,400,100.0,05027
5,28,327,327,100.0,05028
5,29,311,311,100.0,05029
5,30,238,238,100.0,05030
5,31,331,331,100.0,05031
5,32,434,434,100.0,05032
5,33,171,171,100.0,05033
5,34,358,358,100.0,05034
5,35,246,246,100.0,05035
5,36,207,207,100.0,05036
5,37,232,232,100.0,05037
5,38,255,255,100.0,05038
5,39,314,314,100.0,05039
5,40,391,391,100.0,05040
5,41,244,244,100.0,05041
5,42,343,343,100.0,05042
5,43,331,331,100.0,05043
5,44,400,400,100.0,05044
5,45,189,189,100.0,05045
5,46,320,320,100.0,05046
5,47,294,294,100.0,05047
5,48,200,200,100.0,05048
5,49,78,78,100.0,05049
5,50,252,252,100.0,05050
5,51,235,235,100.0,05051
5,52,67,67,100.0,05052
5,53,299,299,100.0,05053
5,54,409,409,100.0,05054
5,55,247,247,100.0,05055
6,1,354,354,100.0,06001
6,2,346,346,100.0,06002
6,3,338,338,100.0,06003
6,4,281,281,100.0,06004
6,5,211,211,100.0,06005
6,6,257,257,100.0,06006
6,7,336,336,100.0,06007
6,8,402,402,100.0,06008
6,9,295,295,100.0,06009
6,10,390,390,100.0,06010
6,11,327,327,100.0,06011
6,12,354,354,100.0,06012
6,13,282,282,100.0,06013
6,14,376,376,100.0,06014
6,15,207,207,100.0,06015
6,16,334,334,100.0,06016
6,17,357,357,100.0,06017
6,18,235,235,100.0,06018
6,19,387,387,100.0,06019
6,20,310,310,100.0,06020
6,21,293,293,100.0,06021
6,22,250,250,100.0,06022
6,23,277,277,100.0,06023
6,24,326,326,100.0,06024
6,25,224,224,100.0,06025
6,26,366,366,100.0,06026
6,27,380,380,100.0,06027
6,28,530,530,100.0,06028
6,29,366,366,100.0,06029
6,30,313,313,100.0,06030
6,31,374,374,100.0,06031
6,32,359,359,100.0,06032
6,33,422,422,100.0,06033
6,34,306,306,100.0,06034
6,35,297,297,100.0,06035
6,36,211,211,100.0,06036
6,37,352,352,100.0,06037
6,38,367,367,100.0,06038
6,39,356,356,100.0,06039
6,40,209,209,100.0,06040
6,41,327,327,100.0,06041
6,42,216,216,100.0,06042
6,43,349,349,100.0,06043
6,44,351,351,100.0,06044
6,45,273,273,100.0,06045
6,46,323,323,100.0,06046
6,47,332,332,100.0,06047
6,48,324,324,100.0,06048
6,49,309,309,100.0,06049
6,50,335,335,100.0,06050
6,51,232,232,100.0,06051
6,52,253,253,100.0,06052
6,53,307,307,100.0,06053
6,54,292,292,100.0,06054
6,55,326,326,100.0,06055
6,56,242,242,100.0,06056
6,57,200,200,100.0,06057
6,58,334,334,100.0,06058
6,59,292,292,100.0,06059
6,60,219,219,100.0,06060
6,61,205,205,100.0,06061
6,62,340,340,100.0,06062
6,63,309,309,100.0,06063
6,64,332,332,100.0,06064
7,1,427,427,100.0,07001
7,2,347,347,100.0,07002
7,3,241,241,100.0,07003
7,4,229,229,100.0,07004
7,5,254,254,100.0,07005
7,6,257,257,100.0,07006
7,7,220,220,100.0,07007
7,8,120,120,100.0,07008
7,9,276,276,100.0,07009
7,10,216,216,100.0,07010
7,11,301,301,100.0,07011
7,12,207,207,100.0,07012
7,13,194,194,100.0,07013
7,14,350,350,100.0,07014
7,15,173,173,100.0,07015
7,16,255,255,100.0,07016
7,17,169,169,100.0,07017
7,18,237,237,100.0,07018
7,19,376,376,100.0,07019
7,20,173,173,100.0,07020
7,21,284,284,100.0,07021
7,22,208,208,100.0,07022
7,23,349,349,100.0,07023
7,24,256,256,100.0,07024
7,25,321,321,100.0,07025
7,26,348,348,100.0,07026
7,27,383,383,100.0,07027
7,28,395,395,100.0,07028
7,29,279,279,100.0,07029
7,30,244,244,100.0,07030
7,31,244,244,100.0,07031
7,32,249,249,100.0,07032
7,33,192,192,100.0,07033
7,34,252,252,100.0,07034
7,35,373,373,100.0,07035
7,36,284,284,100.0,07036
7,37,133,133,100.0,07037
7,38,204,204,100.0,07038
7,39,339,339,100.0,07039
7,40,356,356,100.0,07040
7,41,204,204,100.0,07041
7,42,425,425,100.0,07042
7,43,303,303,100.0,07043
7,44,444,444,100.0,07044
7,45,349,349,100.0,07045
7,46,91,91,100.0,07046
7,47,237,237,100.0,07047
7,48,237,237,100.0,07048
7,49,141,141,100.0,07049
7,50,180,180,100.0,07050
7,51,473,473,100.0,07051
7,52,194,194,100.0,07052
7,53,239,239,100.0,07053
7,54,140,140,100.0,07054
7,55,205,205,100.0,07055
7,56,266,266,100.0,07056
7,57,216,216,100.0,07057
7,58,283,283,100.0,07058
7,59,160,160,100.0,07059
7,60,187,187,100.0,07060
7,61,227,227,100.0,07061
8,1,299,299,100.0,08001
8,2,171,171,100.0,08002
8,3,338,338,100.0,08003
8,4,283,283,100.0,08004
8,5,312,312,100.0,08005
8,6,315,315,100.0,08006
8,7,267,267,100.0,08007
8,8,284,284,100.0,08008
8,9,319,319,100.0,08009
8,10,394,394,100.0,08010
8,11,258,258,100.0,08011
8,12,303,303,100.0,08012
8,13,256,256,100.0,08013
8,14,301,301,100.0,08014
8,15,237,237,100.0,08015
8,16,297,297,100.0,08016
8,17,232,232,100.0,08017
8,18,242,242,100.0,08018
8,19,329,329,100.0,08019
8,20,236,236,100.0,08020
8,21,214,214,100.0,08021
8,22,284,284,100.0,08022
8,23,295,295,100.0,08023
8,24,315,315,100.0,08024
8,25,298,298,100.0,08025
8,26,240,240,100.0,08026
8,27,333,333,100.0,08027
8,28,252,252,100.0,08028
8,29,387,387,100.0,08029
8,30,249,249,100.0,08030
8,31,202,202,100.0,08031
8,32,432,432,100.0,08032
8,33,317,317,100.0,08033
8,34,360,360,100.0,08034
8,35,317,317,100.0,08035
8,36,283,283,100.0,08036
8,37,359,359,100.0,08037
8,38,290,290,100.0,08038
8,39,314,314,100.0,08039
8,40,312,312,100.0,08040
8,41,244,244,100.0,08041
8,42,288,288,100.0,08042
8,43,242,242,100.0,08043
8,44,236,236,100.0,08044
8,45,261,261,100.0,08045
8,46,251,251,100.0,08046
8,47,258,258,100.0,08047
8,48,268,268,100.0,08048
8,49,366,366,100.0,08049
8,50,289,289,100.0,08050
8,51,364,364,100.0,08051
8,52,303,303,100.0,08052
8,53,295,295,100.0,08053
8,54,312,312,100.0,08054
8,55,383,383,100.0,08055
8,56,312,312,100.0,08056
8,57,291,291,100.0,08057
8,58,309,309,100.0,08058
8,59,187,187,100.0,08059
8,60,269,269,100.0,08060
8,61,262,262,100.0,08061
8,62,235,235,100.0,08062
8,63,300,300,100.0,08063
8,64,306,306,100.0,08064
8,65,204,204,100.0,08065
8,66,420,420,100.0,08066
8,67,196,196,100.0,08067
8,68,244,244,100.0,08068
8,69,224,224,100.0,08069
8,70,466,466,100.0,08070
9,1,343,343,100.0,09001
9,2,304,304,100.0,09002
9,3,182,182,100.0,09003
9,4,269,269,100.0,09004
9,5,312,312,100.0,09005
9,6,318,318,100.0,09006
9,7,274,274,100.0,09007
9,8,316,316,100.0,09008
9,9,334,334,100.0,09009
9,10,265,265,100.0,09010
9,11,210,210,100.0,09011
9,12,279,279,100.0,09012
9,13,286,286,100.0,09013
9,14,373,373,100.0,09014
9,15,323,323,100.0,09015
9,16,280,280,100.0,09016
9,17,291,291,100.0,09017
9,18,310,310,100.0,09018
9,19,304,304,100.0,09019
9,20,302,302,100.0,09020
9,21,308,308,100.0,09021
9,22,370,370,100.0,09022
9,23,240,240,100.0,09023
9,24,136,136,100.0,09024
9,25,221,221,100.0,09025
9,26,251,251,100.0,09026
9,27,263,263,100.0,09027
9,28,205,205,100.0,09028
9,29,300,300,100.0,09029
9,30,316,316,100.0,09030
9,31,261,261,100.0,09031
9,32,261,261,100.0,09032
9,33,208,208,100.0,09033
9,34,239,239,100.0,09034
9,35,345,345,100.0,09035
9,36,340,340,100.0,09036
9,37,222,222,100.0,09037
9,38,348,348,100.0,09038
9,39,344,344,100.0,09039
9,40,323,323,100.0,09040
9,41,316,316,100.0,09041
9,42,174,174,100.0,09042
9,43,222,222,100.0,09043
9,44,237,237,100.0,09044
9,45,235,235,100.0,09045
9,46,273,273,100.0,09046
9,47,340,340,100.0,09047
9,48,291,291,100.0,09048
9,49,236,236,100.0,09049
9,50,299,299,100.0,09050
9,51,162,162,100.0,09051
9,52,309,309,100.0,09052
9,53,183,183,100.0,09053
10,1,224,224,100.0,10001
10,2,139,139,100.0,10002
10,3,165,165,100.0,10003
10,4,224,224,100.0,10004
10,5,170,170,100.0,10005
10,6,244,244,100.0,10006
10,7,67,67,100.0,10007
10,8,151,151,100.0,10008
10,9,158,158,100.0,10009
10,10,150,150,100.0,10010
10,11,214,214,100.0,10011
10,12,180,180,100.0,10012
10,13,142,142,100.0,10013
10,14,195,195,100.0,10014
10,15,78,78,100.0,10015
10,16,164,164,100.0,10016
10,17,145,145,100.0,10017
10,18,263,263,100.0,10018
10,19,180,180,100.0,10019
10,20,151,151,100.0,10020
10,21,147,147,100.0,10021
10,22,213,213,100.0,10022
10,23,183,183,100.0,10023
10,24,134,134,100.0,10024
10,25,301,301,100.0,10025
10,26,182,182,100.0,10026
10,27,203,203,100.0,10027
10,28,156,156,100.0,10028
10,29,203,203,100.0,10029
10,30,200,200,100.0,10030
10,31,181,181,100.0,10031
10,32,195,195,100.0,10032
10,33,201,201,100.0,10033
10,34,172,172,100.0,10034
10,35,212,212,100.0,10035
10,36,243,243,100.0,10036
10,37,218,218,100.0,10037
10,38,209,209,100.0,10038
10,39,196,196,100.0,10039
10,40,145,145,100.0,10040
10,41,220,220,100.0,10041
10,42,175,175,100.0,10042
10,43,143,143,100.0,10043
10,44,225,225,100.0,10044
10,45,122,122,100.0,10045
10,46,197,197,100.0,10046
10,47,148,148,100.0,10047
10,48,216,216,100.0,10048
11,1,273,273,100.0,11001
11,2,223,223,100.0,11002
11,3,192,192,100.0,11003
11,4,242,242,100.0,11004
11,5,165,165,100.0,11005
11,6,277,277,100.0,11006
11,7,199,199,100.0,11007
11,8,209,209,100.0,11008
11,9,139,139,100.0,11009
11,10,151,151,100.0,11010
11,11,353,353,100.0,11011
11,12,167,167,100.0,11012
11,13,191,191,100.0,11013
11,14,167,167,100.0,11014
11,15,169,169,100.0,11015
11,16,267,267,100.0,11016
11,17,347,347,100.0,11017
11,18,158,158,100.0,11018
11,19,211,211,100.0,11019
11,20,158,158,100.0,11020
11,21,198,198,100.0,11021
11,22,176,176,100.0,11022
11,23,158,158,100.0,11023
11,24,348,348,100.0,11024
11,25,233,233,100.0,11025
11,26,309,309,100.0,11026
11,27,140,140,100.0,11027
11,28,146,146,100.0,11028
11,29,233,233,100.0,11029
11,30,216,216,100.0,11030
11,31,114,114,100.0,11031
11,32,134,134,100.0,11032
11,33,138,138,100.0,11033
11,34,109,109,100.0,11034
11,35,248,248,100.0,11035
11,36,48,48,100.0,11036
11,37,237,237,100.0,11037
11,38,281,281,100.0,11038
11,39,221,221,100.0,11039
11,40,118,118,100.0,11040
11,41,118,118,100.0,11041
11,42,146,146,100.0,11042
11,43,218,218,100.0,11043
11,44,222,222,100.0,11044
11,45,99,99,100.0,11045
11,46,71,71,100.0,11046
11,47,187,187,100.0,11047
11,48,67,67,100.0,11048
11,49,153,153,100.0,11049
11,50,145,145,100.0,11050
12,1,95,95,100.0,12001
12,2,139,139,100.0,12002
12,3,161,161,100.0,12003
12,4,123,123,100.0,12004
12,5,175,175,100.0,12005
12,6,135,135,100.0,12006
12,7,213,213,100.0,12007
12,8,241,241,100.0,12008
12,9,133,133,100.0,12009
12,10,183,183,100.0,12010
12,11,264,264,100.0,12011
12,12,150,150,100.0,12012
12,13,250,250,100.0,12013
12,14,178,178,100.0,12014
12,15,113,113,100.0,12015
12,16,167,167,100.0,12016
12,17,169,169,100.0,12017
12,18,194,194,100.0,12018
12,19,243,243,100.0,12019
12,20,162,162,100.0,12020
12,21,205,205,100.0,12021
12,22,137,137,100.0,12022
12,23,172,172,100.0,12023
12,24,204,204,100.0,12024
13,1,220,220,100.0,13001
13,2,168,168,100.0,13002
13,3,312,312,100.0,13003
13,4,343,343,100.0,13004
13,5,278,278,100.0,13005
13,6,250,250,100.0,13006
13,7,194,194,100.0,13007
13,8,237,237,100.0,13008
13,9,272,272,100.0,13009
13,10,198,198,100.0,13010
13,11,236,236,100.0,13011
13,12,218,218,100.0,13012
13,13,244,244,100.0,13013
13,14,232,232,100.0,13014
13,15,340,340,100.0,13015
13,16,297,297,100.0,13016
13,17,239,239,100.0,13017
13,18,222,222,100.0,13018
13,19,349,349,100.0,13019
13,20,250,250,100.0,13020
13,21,261,261,100.0,13021
13,22,217,217,100.0,13022
13,23,214,214,100.0,13023
13,24,204,204,100.0,13024
13,25,237,237,100.0,13025
13,26,236,236,100.0,13026
13,27,243,243,100.0,13027
13,28,198,198,100.0,13028
13,29,199,199,100.0,13029
13,30,357,357,100.0,13030
13,31,312,312,100.0,13031
13,32,283,283,100.0,13032
13,33,229,229,100.0,13033
13,34,323,323,100.0,13034
13,35,241,241,100.0,13035
13,36,165,165,100.0,13036
13,37,213,213,100.0,13037
13,38,288,288,100.0,13038
13,39,249,249,100.0,13039
13,40,287,287,100.0,13040
13,41,193,193,100.0,13041
13,42,205,205,100.0,13042
13,43,229,229,100.0,13043
13,44,235,235,100.0,13044
13,45,290,290,100.0,13045
13,46,247,247,100.0,13046
13,47,317,317,100.0,13047
14,1,147,147,100.0,14001
14,2,153,153,100.0,14002
14,3,214,214,100.0,14003
14,4,155,155,100.0,14004
14,5,236,236,100.0,14005
14,6,156,156,100.0,14006
14,7,168,168,100.0,14007
14,8,135,135,100.0,14008
14,9,161,161,100.0,14009
14,10,203,203,100.0,14010
14,11,136,136,100.0,14011
14,12,166,166,100.0,14012
14,13,210,210,100.0,14013
14,14,175,175,100.0,14014
14,15,230,230,100.0,14015
14,16,209,209,100.0,14016
14,17,167,167,100.0,14017
14,18,198,198,100.0,14018
14,19,267,267,100.0,14019
14,20,169,169,100.0,14020
14,21,162,162,100.0,14021
14,22,236,236,100.0,14022
14,23,268,268,100.0,14023
14,24,119,119,100.0,14024
14,25,159,159,100.0,14025
14,26,234,234,100.0,14026
14,27,232,232,100.0,14027
14,28,203,203,100.0,14028
14,29,218,218,100.0,14029
14,30,170,170,100.0,14030
14,31,182,182,100.0,14031
14,32,130,130,100.0,14032
14,33,136,136,100.0,14033
14,34,177,177,100.0,14034
14,35,228,228,100.0,14035
15,1,130,130,100.0,15001
15,2,160,160,100.0,15002
15,3,199,199,100.0,15003
15,4,205,205,100.0,15004
15,5,203,203,100.0,15005
15,6,247,247,100.0,15006
15,7,216,216,100.0,15007
15,8,305,305,100.0,15008
15,9,245,245,100.0,15009
15,10,180,180,100.0,15010
15,11,272,272,100.0,15011
15,12,138,138,100.0,15012
15,13,179,179,100.0,15013
15,14,213,213,100.0,15014
15,15,222,222,100.0,15015
15,16,148,148,100.0,15016
15,17,182,182,100.0,15017
15,18,123,123,100.0,15018
15,19,161,161,100.0,15019
15,20,137,137,100.0,15020
15,21,165,165,100.0,15021
15,22,296,296,100.0,15022
15,23,155,155,100.0,15023
15,24,199,199,100.0,15024
15,25,252,252,100.0,15025
15,26,193,193,100.0,15026
15,27,172,172,100.0,15027
15,28,234,234,100.0,15028
15,29,113,113,100.0,15029
15,30,243,243,100.0,15030
15,31,161,161,100.0,15031
15,32,241,241,100.0,15032
15,33,185,185,100.0,15033
15,34,157,157,100.0,15034
15,35,182,182,100.0,15035
15,36,208,208,100.0,15036
15,37,163,163,100.0,15037
15,38,194,194,100.0,15038
15,39,214,214,100.0,15039
15,40,218,218,100.0,15040
15,41,294,294,100.0,15041
15,42,153,153,100.0,15042
15,43,198,198,100.0,15043
15,44,219,219,100.0,15044
15,45,150,150,100.0,15045
15,46,156,156,100.0,15046
15,47,206,206,100.0,15047
15,48,146,146,100.0,15048
15,49,196,196,100.0,15049
15,50,167,167,100.0,15050
15,51,140,140,100.0,15051
15,52,169,169,100.0,15052
16,1,172,172,100.0,16001
16,2,158,158,100.0,16002
16,3,175,175,100.0,16003
16,4,184,184,100.0,16004
16,5,201,201,100.0,16005
16,6,73,73,100.0,16006
16,7,218,218,100.0,16007
16,8,235,235,100.0,16008
16,9,231,231,100.0,16009
16,10,330,330,100.0,16010
16,11,256,256,100.0,16011
16,12,172,172,100.0,16012
16,13,171,171,100.0,16013
16,14,210,210,100.0,16014
16,15,231,231,100.0,16015
16,16,213,213,100.0,16016
16,17,148,148,100.0,16017
16,18,181,181,100.0,16018
16,19,274,274,100.0,16019
16,20,158,158,100.0,16020
16,21,215,215,100.0,16021
16,22,211,211,100.0,16022
16,23,216,216,100.0,16023
16,24,87,87,100.0,16024
16,25,165,165,100.0,16025
16,26,196,196,100.0,16026
16,27,194,194,100.0,16027
16,28,244,244,100.0,16028
16,29,192,192,100.0,16029
16,30,218,218,100.0,16030
16,31,216,216,100.0,16031
16,32,182,182,100.0,16032
16,33,150,150,100.0,16033
16,34,184,184,100.0,16034
16,35,247,247,100.0,16035
16,36,231,231,100.0,16036
16,37,154,154,100.0,16037
16,38,163,163,100.0,16038
16,39,230,230,100.0,16039
16,40,196,196,100.0,16040
16,41,103,103,100.0,16041
16,42,199,199,100.0,16042
16,43,259,259,100.0,16043
16,44,213,213,100.0,16044
17,1,153,153,100.0,17001
17,2,291,291,100.0,17002
17,3,186,186,100.0,17003
17,4,343,343,100.0,17004
17,5,193,193,100.0,17005
17,6,219,219,100.0,17006
17,7,321,321,100.0,17007
17,8,185,185,100.0,17008
17,9,175,175,100.0,17009
17,10,248,248,100.0,17010
17,11,293,293,100.0,17011
17,12,329,329,100.0,17012
17,13,163,163,100.0,17013
17,14,218,218,100.0,17014
17,15,288,288,100.0,17015
17,16,212,212,100.0,17016
17,17,200,200,100.0,17017
17,18,256,256,100.0,17018
17,19,107,107,100.0,17019
17,20,246,246,100.0,17020
17,21,257,257,100.0,17021
17,22,271,271,100.0,17022
17,23,172,172,100.0,17023
17,24,272,272,100.0,17024
17,25,185,185,100.0,17025
17,26,341,341,100.0,17026
17,27,317,317,100.0,17027
17,28,220,220,100.0,17028
17,29,253,253,100.0,17029
17,30,284,284,100.0,17030
17,31,243,243,100.0,17031
17,32,264,264,100.0,17032
17,33,208,208,100.0,17033
17,34,193,193,100.0,17034
17,35,163,163,100.0,17035
17,36,147,147,100.0,17036
17,37,196,196,100.0,17037
17,38,277,277,100.0,17038
17,39,197,197,100.0,17039
17,40,223,223,100.0,17040
17,41,181,181,100.0,17041
17,42,201,201,100.0,17042
17,43,226,226,100.0,17043
17,44,170,170,100.0,17044
17,45,188,188,100.0,17045
17,46,237,237,100.0,17046
17,47,147,147,100.0,17047
17,48,277,277,100.0,17048
17,49,170,170,100.0,17049
17,50,235,235,100.0,17050
17,51,281,281,100.0,17051
17,52,302,302,100.0,17052
17,53,232,232,100.0,17053
17,54,269,269,100.0,17054
17,55,217,217,100.0,17055
17,56,250,250,100.0,17056
17,57,259,259,100.0,17057
17,58,194,194,100.0,17058
17,59,138,138,100.0,17059
17,60,282,282,100.0,17060
17,61,209,209,100.0,17061
17,62,152,152,100.0,17062
17,63,228,228,100.0,17063
17,64,178,178,100.0,17064
18,1,173,173,100.0,18001
18,2,270,270,100.0,18002
18,3,200,200,100.0,18003
18,4,308,308,100.0,18004
18,5,295,295,100.0,18005
18,6,229,229,100.0,18006
18,7,276,276,100.0,18007
18,8,146,146,100.0,18008
18,9,323,323,100.0,18009
18,10,437,437,100.0,18010
18,11,281,281,100.0,18011
18,12,339,339,100.0,18012
18,13,349,349,100.0,18013
18,14,325,325,100.0,18014
18,15,163,163,100.0,18015
18,16,325,325,100.0,18016
18,17,280,280,100.0,18017
18,18,228,228,100.0,18018
18,19,311,311,100.0,18019
18,20,273,273,100.0,18020
18,21,405,405,100.0,18021
18,22,360,360,100.0,18022
18,23,290,290,100.0,18023
18,24,315,315,100.0,18024
18,25,287,287,100.0,18025
18,26,235,235,100.0,18026
18,27,304,304,100.0,18027
18,28,216,216,100.0,18028
18,29,301,301,100.0,18029
18,30,255,255,100.0,18030
18,31,303,303,100.0,18031
18,32,345,345,100.0,18032
18,33,266,266,100.0,18033
18,34,355,355,100.0,18034
18,35,363,363,100.0,18035
18,36,230,230,100.0,18036
18,37,243,243,100.0,18037
18,38,319,319,100.0,18038
18,39,299,299,100.0,18039
18,40,352,352,100.0,18040
18,41,250,250,100.0,18041
18,42,259,259,100.0,18042
18,43,249,249,100.0,18043
18,44,198,198,100.0,18044
18,45,287,287,100.0,18045
18,46,293,293,100.0,18046
18,47,306,306,100.0,18047
18,48,168,168,100.0,18048
18,49,254,254,100.0,18049
18,50,300,300,100.0,18050
18,51,366,366,100.0,18051
18,52,282,282,100.0,18052
