ward,precinct,total,"Larry Rogers, Jr.","Larry Rogers, Jr. Percent",precinct_id
4,29,180,180,100.0,04029
4,30,174,174,100.0,04030
4,31,283,283,100.0,04031
4,32,210,210,100.0,04032
4,33,157,157,100.0,04033
4,34,151,151,100.0,04034
4,35,251,251,100.0,04035
4,36,257,257,100.0,04036
4,37,309,309,100.0,04037
4,38,244,244,100.0,04038
5,1,114,114,100.0,05001
5,2,92,92,100.0,05002
5,3,152,152,100.0,05003
5,4,220,220,100.0,05004
5,5,121,121,100.0,05005
5,6,127,127,100.0,05006
5,7,178,178,100.0,05007
5,8,190,190,100.0,05008
5,9,244,244,100.0,05009
5,10,97,97,100.0,05010
5,11,200,200,100.0,05011
5,12,76,76,100.0,05012
5,13,123,123,100.0,05013
5,14,201,201,100.0,05014
5,15,161,161,100.0,05015
5,16,147,147,100.0,05016
5,17,101,101,100.0,05017
5,18,159,159,100.0,05018
5,19,180,180,100.0,05019
5,20,276,276,100.0,05020
5,21,169,169,100.0,05021
5,22,283,283,100.0,05022
5,23,300,300,100.0,05023
5,24,194,194,100.0,05024
5,25,170,170,100.0,05025
5,26,152,152,100.0,05026
5,27,127,127,100.0,05027
5,28,193,193,100.0,05028
5,29,160,160,100.0,05029
5,30,83,83,100.0,05030
5,31,98,98,100.0,05031
5,32,207,207,100.0,05032
5,33,176,176,100.0,05033
5,34,189,189,100.0,05034
5,35,244,244,100.0,05035
5,36,55,55,100.0,05036
5,37,229,229,100.0,05037
5,38,123,123,100.0,05038
5,39,173,173,100.0,05039
5,40,124,124,100.0,05040
5,41,146,146,100.0,05041
6,1,171,171,100.0,06001
6,2,185,185,100.0,06002
6,3,129,129,100.0,06003
6,4,71,71,100.0,06004
6,5,69,69,100.0,06005
6,6,147,147,100.0,06006
6,7,87,87,100.0,06007
6,8,178,178,100.0,06008
6,9,85,85,100.0,06009
6,10,55,55,100.0,06010
6,11,98,98,100.0,06011
6,12,56,56,100.0,06012
6,13,122,122,100.0,06013
6,14,132,132,100.0,06014
6,15,74,74,100.0,06015
6,16,156,156,100.0,06016
6,17,62,62,100.0,06017
6,18,76,76,100.0,06018
6,19,80,80,100.0,06019
6,20,69,69,100.0,06020
6,21,43,43,100.0,06021
6,22,58,58,100.0,06022
6,23,43,43,100.0,06023
6,24,50,50,100.0,06024
6,25,55,55,100.0,06025
6,26,54,54,100.0,06026
6,27,56,56,100.0,06027
6,28,38,38,100.0,06028
6,29,183,183,100.0,06029
6,30,78,78,100.0,06030
6,31,169,169,100.0,06031
6,32,126,126,100.0,06032
6,33,135,135,100.0,06033
6,34,134,134,100.0,06034
6,35,149,149,100.0,06035
6,36,180,180,100.0,06036
6,37,203,203,100.0,06037
6,38,166,166,100.0,06038
6,39,103,103,100.0,06039
6,40,104,104,100.0,06040
6,41,158,158,100.0,06041
6,42,121,121,100.0,06042
6,43,121,121,100.0,06043
6,44,126,126,100.0,06044
6,45,145,145,100.0,06045
6,46,99,99,100.0,06046
6,47,106,106,100.0,06047
6,48,108,108,100.0,06048
7,1,88,88,100.0,07001
7,2,86,86,100.0,07002
7,3,127,127,100.0,07003
7,4,110,110,100.0,07004
7,5,77,77,100.0,07005
7,6,159,159,100.0,07006
7,7,81,81,100.0,07007
7,8,99,99,100.0,07008
7,9,227,227,100.0,07009
7,10,166,166,100.0,07010
7,11,94,94,100.0,07011
7,12,71,71,100.0,07012
7,13,98,98,100.0,07013
7,14,100,100,100.0,07014
7,15,133,133,100.0,07015
7,16,77,77,100.0,07016
7,17,88,88,100.0,07017
7,18,100,100,100.0,07018
7,19,100,100,100.0,07019
7,20,68,68,100.0,07020
7,21,67,67,100.0,07021
7,22,86,86,100.0,07022
7,23,144,144,100.0,07023
7,24,80,80,100.0,07024
7,25,52,52,100.0,07025
7,26,110,110,100.0,07026
7,27,97,97,100.0,07027
7,28,65,65,100.0,07028
7,29,108,108,100.0,07029
7,30,72,72,100.0,07030
7,31,64,64,100.0,07031
7,32,216,216,100.0,07032
7,33,220,220,100.0,07033
7,34,182,182,100.0,07034
7,35,105,105,100.0,07035
7,36,162,162,100.0,07036
7,37,134,134,100.0,07037
7,38,98,98,100.0,07038
7,39,108,108,100.0,07039
7,40,109,109,100.0,07040
7,41,86,86,100.0,07041
7,42,114,114,100.0,07042
7,43,112,112,100.0,07043
7,44,99,99,100.0,07044
7,45,70,70,100.0,07045
7,46,50,50,100.0,07046
8,1,92,92,100.0,08001
8,2,95,95,100.0,08002
8,3,216,216,100.0,08003
8,4,183,183,100.0,08004
8,5,197,197,100.0,08005
8,6,165,165,100.0,08006
8,7,173,173,100.0,08007
8,8,195,195,100.0,08008
8,9,84,84,100.0,08009
8,10,254,254,100.0,08010
8,11,85,85,100.0,08011
8,12,108,108,100.0,08012
8,13,130,130,100.0,08013
8,14,48,48,100.0,08014
8,15,108,108,100.0,08015
8,16,26,26,100.0,08016
8,17,134,134,100.0,08017
8,18,62,62,100.0,08018
8,19,200,200,100.0,08019
8,20,179,179,100.0,08020
8,21,159,159,100.0,08021
8,22,133,133,100.0,08022
8,23,75,75,100.0,08023
8,24,91,91,100.0,08024
8,25,111,111,100.0,08025
8,26,82,82,100.0,08026
8,27,215,215,100.0,08027
8,28,136,136,100.0,08028
8,29,167,167,100.0,08029
8,30,146,146,100.0,08030
8,31,96,96,100.0,08031
8,32,104,104,100.0,08032
8,33,98,98,100.0,08033
8,34,141,141,100.0,08034
8,35,171,171,100.0,08035
8,36,141,141,100.0,08036
8,37,130,130,100.0,08037
8,38,90,90,100.0,08038
8,39,136,136,100.0,08039
8,40,94,94,100.0,08040
8,41,126,126,100.0,08041
8,42,159,159,100.0,08042
8,43,44,44,100.0,08043
8,44,92,92,100.0,08044
8,45,58,58,100.0,08045
8,46,102,102,100.0,08046
8,47,119,119,100.0,08047
8,48,128,128,100.0,08048
8,49,141,141,100.0,08049
8,50,155,155,100.0,08050
8,51,163,163,100.0,08051
8,52,234,234,100.0,08052
8,53,68,68,100.0,08053
8,54,59,59,100.0,08054
8,55,135,135,100.0,08055
8,56,164,164,100.0,08056
9,1,116,116,100.0,09001
9,2,88,88,100.0,09002
9,3,42,42,100.0,09003
9,4,88,88,100.0,09004
9,5,141,141,100.0,09005
9,6,103,103,100.0,09006
9,7,63,63,100.0,09007
9,8,82,82,100.0,09008
9,9,155,155,100.0,09009
9,10,71,71,100.0,09010
9,11,90,90,100.0,09011
9,12,158,158,100.0,09012
9,13,159,159,100.0,09013
9,14,160,160,100.0,09014
9,15,39,39,100.0,09015
9,16,115,115,100.0,09016
9,17,55,55,100.0,09017
9,18,93,93,100.0,09018
9,19,105,105,100.0,09019
9,20,108,108,100.0,09020
9,21,92,92,100.0,09021
9,22,135,135,100.0,09022
9,23,158,158,100.0,09023
9,24,156,156,100.0,09024
9,25,114,114,100.0,09025
9,26,69,69,100.0,09026
9,27,105,105,100.0,09027
9,28,45,45,100.0,09028
9,29,60,60,100.0,09029
9,30,81,81,100.0,09030
9,31,72,72,100.0,09031
9,32,124,124,100.0,09032
9,33,73,73,100.0,09033
9,34,83,83,100.0,09034
9,35,135,135,100.0,09035
9,36,82,82,100.0,09036
9,37,183,183,100.0,09037
9,38,97,97,100.0,09038
9,39,139,139,100.0,09039
9,40,173,173,100.0,09040
9,41,93,93,100.0,09041
9,42,165,165,100.0,09042
9,43,88,88,100.0,09043
9,44,112,112,100.0,09044
9,45,81,81,100.0,09045
9,46,125,125,100.0,09046
9,47,165,165,100.0,09047
9,48,159,159,100.0,09048
9,49,155,155,100.0,09049
9,50,209,209,100.0,09050
9,51,155,155,100.0,09051
10,1,100,100,100.0,10001
10,2,70,70,100.0,10002
10,3,83,83,100.0,10003
10,4,47,47,100.0,10004
10,5,61,61,100.0,10005
10,6,70,70,100.0,10006
10,7,42,42,100.0,10007
10,8,26,26,100.0,10008
10,9,62,62,100.0,10009
10,10,76,76,100.0,10010
10,11,67,67,100.0,10011
10,12,41,41,100.0,10012
10,13,75,75,100.0,10013
10,14,83,83,100.0,10014
10,15,203,203,100.0,10015
10,16,45,45,100.0,10016
10,17,98,98,100.0,10017
10,18,35,35,100.0,10018
10,19,57,57,100.0,10019
10,20,76,76,100.0,10020
10,21,65,65,100.0,10021
10,22,20,20,100.0,10022
10,23,63,63,100.0,10023
10,24,61,61,100.0,10024
10,25,31,31,100.0,10025
10,26,54,54,100.0,10026
10,27,52,52,100.0,10027
10,28,76,76,100.0,10028
10,29,60,60,100.0,10029
10,30,50,50,100.0,10030
10,31,47,47,100.0,10031
10,32,61,61,100.0,10032
10,33,53,53,100.0,10033
10,34,35,35,100.0,10034
10,35,95,95,100.0,10035
10,36,29,29,100.0,10036
11,7,35,35,100.0,11007
11,12,116,116,100.0,11012
11,13,105,105,100.0,11013
11,20,79,79,100.0,11020
11,21,153,153,100.0,11021
11,22,127,127,100.0,11022
11,23,71,71,100.0,11023
11,24,168,168,100.0,11024
11,26,142,142,100.0,11026
11,28,48,48,100.0,11028
11,29,121,121,100.0,11029
11,31,95,95,100.0,11031
11,32,45,45,100.0,11032
11,34,49,49,100.0,11034
11,35,38,38,100.0,11035
15,2,55,55,100.0,15002
15,3,62,62,100.0,15003
15,7,44,44,100.0,15007
15,14,36,36,100.0,15014
15,15,45,45,100.0,15015
15,17,63,63,100.0,15017
15,18,46,46,100.0,15018
15,20,62,62,100.0,15020
15,21,49,49,100.0,15021
15,22,60,60,100.0,15022
15,23,79,79,100.0,15023
15,24,38,38,100.0,15024
16,2,70,70,100.0,16002
16,3,57,57,100.0,16003
16,5,49,49,100.0,16005
16,6,67,67,100.0,16006
16,7,65,65,100.0,16007
16,8,43,43,100.0,16008
16,9,69,69,100.0,16009
16,10,73,73,100.0,16010
16,12,37,37,100.0,16012
16,14,54,54,100.0,16014
16,15,63,63,100.0,16015
16,16,73,73,100.0,16016
16,20,54,54,100.0,16020
16,21,47,47,100.0,16021
16,24,34,34,100.0,16024
16,25,80,80,100.0,16025
16,26,45,45,100.0,16026
16,27,34,34,100.0,16027
16,28,75,75,100.0,16028
16,29,48,48,100.0,16029
16,30,48,48,100.0,16030
16,31,61,61,100.0,16031
16,33,46,46,100.0,16033
16,34,62,62,100.0,16034
16,36,40,40,100.0,16036
17,1,53,53,100.0,17001
17,2,81,81,100.0,17002
17,3,100,100,100.0,17003
17,4,124,124,100.0,17004
17,5,76,76,100.0,17005
17,8,68,68,100.0,17008
17,9,76,76,100.0,17009
17,10,111,111,100.0,17010
17,11,56,56,100.0,17011
17,12,72,72,100.0,17012
17,13,71,71,100.0,17013
17,15,102,102,100.0,17015
17,17,85,85,100.0,17017
17,18,142,142,100.0,17018
17,19,41,41,100.0,17019
17,20,152,152,100.0,17020
17,21,164,164,100.0,17021
17,22,94,94,100.0,17022
17,23,64,64,100.0,17023
17,24,116,116,100.0,17024
17,25,76,76,100.0,17025
17,26,100,100,100.0,17026
17,27,107,107,100.0,17027
17,28,80,80,100.0,17028
17,29,95,95,100.0,17029
17,30,33,33,100.0,17030
17,31,68,68,100.0,17031
17,32,52,52,100.0,17032
17,33,45,45,100.0,17033
17,34,56,56,100.0,17034
17,35,52,52,100.0,17035
17,36,83,83,100.0,17036
17,37,89,89,100.0,17037
17,38,100,100,100.0,17038
17,39,99,99,100.0,17039
17,40,141,141,100.0,17040
17,41,134,134,100.0,17041
18,1,77,77,100.0,18001
18,2,59,59,100.0,18002
18,3,74,74,100.0,18003
18,4,158,158,100.0,18004
18,5,68,68,100.0,18005
18,6,81,81,100.0,18006
18,7,93,93,100.0,18007
18,8,163,163,100.0,18008
18,9,169,169,100.0,18009
18,10,231,231,100.0,18010
18,11,86,86,100.0,18011
18,12,126,126,100.0,18012
18,13,108,108,100.0,18013
18,14,160,160,100.0,18014
18,15,97,97,100.0,18015
18,16,130,130,100.0,18016
18,17,94,94,100.0,18017
18,18,151,151,100.0,18018
18,19,134,134,100.0,18019
18,20,79,79,100.0,18020
18,21,177,177,100.0,18021
18,22,163,163,100.0,18022
18,23,105,105,100.0,18023
18,24,50,50,100.0,18024
18,25,87,87,100.0,18025
18,26,205,205,100.0,18026
18,27,85,85,100.0,18027
18,28,78,78,100.0,18028
18,29,119,119,100.0,18029
18,30,66,66,100.0,18030
18,31,121,121,100.0,18031
18,32,141,141,100.0,18032
18,33,83,83,100.0,18033
18,34,196,196,100.0,18034
18,35,160,160,100.0,18035
18,36,83,83,100.0,18036
18,37,186,186,100.0,18037
18,38,117,117,100.0,18038
18,39,78,78,100.0,18039
18,40,112,112,100.0,18040
18,41,185,185,100.0,18041
18,42,78,78,100.0,18042
18,43,47,47,100.0,18043
18,44,64,64,100.0,18044
18,45,71,71,100.0,18045
18,46,79,79,100.0,18046
18,47,69,69,100.0,18047
18,48,68,68,100.0,18048
18,49,56,56,100.0,18049
18,50,65,65,100.0,18050
20,1,125,125,100.0,20001
20,2,21,21,100.0,20002
20,3,112,112,100.0,20003
20,4,36,36,100.0,20004
20,5,110,110,100.0,20005
20,6,31,31,100.0,20006
20,7,90,90,100.0,20007
20,8,92,92,100.0,20008
20,9,162,162,100.0,20009
20,10,55,55,100.0,20010
20,11,102,102,100.0,20011
20,12,54,54,100.0,20012
20,13,100,100,100.0,20013
20,14,61,61,100.0,20014
20,16,141,141,100.0,20016
20,17,48,48,100.0,20017
20,18,76,76,100.0,20018
20,19,81,81,100.0,20019
20,20,43,43,100.0,20020
20,21,73,73,100.0,20021
20,22,181,181,100.0,20022
20,23,73,73,100.0,20023
20,24,135,135,100.0,20024
20,25,70,70,100.0,20025
20,26,131,131,100.0,20026
20,27,66,66,100.0,20027
20,28,60,60,100.0,20028
20,29,125,125,100.0,20029
20,30,45,45,100.0,20030
20,31,110,110,100.0,20031
20,32,68,68,100.0,20032
20,33,63,63,100.0,20033
20,34,119,119,100.0,20034
20,35,29,29,100.0,20035
20,36,37,37,100.0,20036
20,37,27,27,100.0,20037
20,38,24,24,100.0,20038
20,39,4,4,100.0,20039
21,1,149,149,100.0,21001
21,2,61,61,100.0,21002
21,3,160,160,100.0,21003
21,4,116,116,100.0,21004
21,5,151,151,100.0,21005
21,6,91,91,100.0,21006
21,7,166,166,100.0,21007
21,8,137,137,100.0,21008
21,9,152,152,100.0,21009
21,10,122,122,100.0,21010
21,11,119,119,100.0,21011
21,12,93,93,100.0,21012
21,13,102,102,100.0,21013
21,14,143,143,100.0,21014
21,15,106,106,100.0,21015
21,16,94,94,100.0,21016
21,17,97,97,100.0,21017
21,18,156,156,100.0,21018
21,19,143,143,100.0,21019
21,20,133,133,100.0,21020
21,21,121,121,100.0,21021
21,22,121,121,100.0,21022
21,23,133,133,100.0,21023
21,24,153,153,100.0,21024
21,25,128,128,100.0,21025
21,26,78,78,100.0,21026
21,27,129,129,100.0,21027
21,28,134,134,100.0,21028
21,29,138,138,100.0,21029
21,30,94,94,100.0,21030
21,31,131,131,100.0,21031
21,32,112,112,100.0,21032
21,33,99,99,100.0,21033
21,34,95,95,100.0,21034
21,35,152,152,100.0,21035
21,36,120,120,100.0,21036
21,37,105,105,100.0,21037
21,38,84,84,100.0,21038
21,39,74,74,100.0,21039
21,40,112,112,100.0,21040
21,41,145,145,100.0,21041
21,42,129,129,100.0,21042
21,43,129,129,100.0,21043
21,44,135,135,100.0,21044
21,45,111,111,100.0,21045
21,46,129,129,100.0,21046
21,47,93,93,100.0,21047
21,48,125,125,100.0,21048
21,49,153,153,100.0,21049
21,50,94,94,100.0,21050
21,51,143,143,100.0,21051
21,52,138,138,100.0,21052
21,53,100,100,100.0,21053
21,54,100,100,100.0,21054
23,19,40,40,100.0,23019
24,1,76,76,100.0,24001
24,4,48,48,100.0,24004
24,5,28,28,100.0,24005
24,8,22,22,100.0,24008
24,11,61,61,100.0,24011
24,15,29,29,100.0,24015
24,17,53,53,100.0,24017
24,18,75,75,100.0,24018
24,19,85,85,100.0,24019
24,20,57,57,100.0,24020
24,21,33,33,100.0,24021
24,22,98,98,100.0,24022
24,24,64,64,100.0,24024
24,25,40,40,100.0,24025
24,26,153,153,100.0,24026
24,27,90,90,100.0,24027
24,28,34,34,100.0,24028
24,29,25,25,100.0,24029
24,30,38,38,100.0,24030
24,31,69,69,100.0,24031
24,32,47,47,100.0,24032
24,33,39,39,100.0,24033
24,35,64,64,100.0,24035
24,36,109,109,100.0,24036
24,37,44,44,100.0,24037
24,40,74,74,100.0,24040
24,41,65,65,100.0,24041
25,3,163,163,100.0,25003
25,4,28,28,100.0,25004
25,10,130,130,100.0,25010
25,16,62,62,100.0,25016
25,21,269,269,100.0,25021
25,25,99,99,100.0,25025
25,27,122,122,100.0,25027
25,31,142,142,100.0,25031
26,2,82,82,100.0,26002
26,4,50,50,100.0,26004
26,5,88,88,100.0,26005
26,6,60,60,100.0,26006
26,9,82,82,100.0,26009
26,10,83,83,100.0,26010
26,12,107,107,100.0,26012
26,14,65,65,100.0,26014
26,19,39,39,100.0,26019
26,21,109,109,100.0,26021
26,27,120,120,100.0,26027
26,29,57,57,100.0,26029
26,31,45,45,100.0,26031
26,33,116,116,100.0,26033
26,36,103,103,100.0,26036
26,40,48,48,100.0,26040
26,41,117,117,100.0,26041
26,42,93,93,100.0,26042
26,46,86,86,100.0,26046
27,2,130,130,100.0,27002
27,3,41,41,100.0,27003
27,4,60,60,100.0,27004
27,5,65,65,100.0,27005
27,8,67,67,100.0,27008
27,10,103,103,100.0,27010
27,14,45,45,100.0,27014
27,15,42,42,100.0,27015
27,17,85,85,100.0,27017
27,18,61,61,100.0,27018
27,19,42,42,100.0,27019
27,22,57,57,100.0,27022
27,23,66,66,100.0,27023
27,24,46,46,100.0,27024
27,25,94,94,100.0,27025
27,26,69,69,100.0,27026
27,27,122,122,100.0,27027
27,29,62,62,100.0,27029
27,30,34,34,100.0,27030
27,31,50,50,100.0,27031
27,32,92,92,100.0,27032
27,33,91,91,100.0,27033
27,34,52,52,100.0,27034
27,36,53,53,100.0,27036
27,39,84,84,100.0,27039
27,41,93,93,100.0,27041
27,43,58,58,100.0,27043
27,44,57,57,100.0,27044
27,45,127,127,100.0,27045
27,49,79,79,100.0,27049
27,50,80,80,100.0,27050
28,1,37,37,100.0,28001
28,2,63,63,100.0,28002
28,3,47,47,100.0,28003
28,4,62,62,100.0,28004
28,6,53,53,100.0,28006
28,7,50,50,100.0,28007
28,8,121,121,100.0,28008
28,9,60,60,100.0,28009
28,10,106,106,100.0,28010
28,11,147,147,100.0,28011
28,12,66,66,100.0,28012
28,13,118,118,100.0,28013
28,14,59,59,100.0,28014
28,15,31,31,100.0,28015
28,16,48,48,100.0,28016
28,17,63,63,100.0,28017
28,18,55,55,100.0,28018
28,19,51,51,100.0,28019
28,20,52,52,100.0,28020
28,21,68,68,100.0,28021
28,22,83,83,100.0,28022
28,23,73,73,100.0,28023
28,24,51,51,100.0,28024
28,25,132,132,100.0,28025
28,26,78,78,100.0,28026
28,27,86,86,100.0,28027
28,28,111,111,100.0,28028
28,29,25,25,100.0,28029
28,30,20,20,100.0,28030
28,31,97,97,100.0,28031
28,32,74,74,100.0,28032
28,33,88,88,100.0,28033
28,34,41,41,100.0,28034
28,35,55,55,100.0,28035
28,36,31,31,100.0,28036
28,37,75,75,100.0,28037
28,38,31,31,100.0,28038
28,39,46,46,100.0,28039
28,40,96,96,100.0,28040
28,41,58,58,100.0,28041
28,42,58,58,100.0,28042
28,43,92,92,100.0,28043
28,44,46,46,100.0,28044
28,45,112,112,100.0,28045
28,46,174,174,100.0,28046
29,2,133,133,100.0,29002
29,3,107,107,100.0,29003
29,4,128,128,100.0,29004
29,5,53,53,100.0,29005
29,6,67,67,100.0,29006
29,8,59,59,100.0,29008
29,11,77,77,100.0,29011
29,13,125,125,100.0,29013
29,14,109,109,100.0,29014
29,16,93,93,100.0,29016
29,18,99,99,100.0,29018
29,19,140,140,100.0,29019
29,20,95,95,100.0,29020
29,21,95,95,100.0,29021
29,22,98,98,100.0,29022
29,25,153,153,100.0,29025
29,26,119,119,100.0,29026
29,27,97,97,100.0,29027
29,28,137,137,100.0,29028
29,33,88,88,100.0,29033
29,34,68,68,100.0,29034
29,35,71,71,100.0,29035
29,37,80,80,100.0,29037
29,40,146,146,100.0,29040
29,41,80,80,100.0,29041
29,42,104,104,100.0,29042
29,44,128,128,100.0,29044
34,1,171,171,100.0,34001
34,2,126,126,100.0,34002
34,3,127,127,100.0,34003
34,4,78,78,100.0,34004
34,5,95,95,100.0,34005
34,6,145,145,100.0,34006
34,7,156,156,100.0,34007
34,8,88,88,100.0,34008
34,9,71,71,100.0,34009
34,10,151,151,100.0,34010
34,11,71,71,100.0,34011
34,12,166,166,100.0,34012
34,13,112,112,100.0,34013
34,14,92,92,100.0,34014
34,15,106,106,100.0,34015
34,16,103,103,100.0,34016
34,17,163,163,100.0,34017
34,18,68,68,100.0,34018
34,19,108,108,100.0,34019
34,20,188,188,100.0,34020
34,21,212,212,100.0,34021
34,22,142,142,100.0,34022
34,23,100,100,100.0,34023
34,24,94,94,100.0,34024
34,25,211,211,100.0,34025
34,26,149,149,100.0,34026
34,27,72,72,100.0,34027
34,28,45,45,100.0,34028
34,29,99,99,100.0,34029
34,30,169,169,100.0,34030
34,31,78,78,100.0,34031
34,32,105,105,100.0,34032
34,33,82,82,100.0,34033
34,34,145,145,100.0,34034
34,35,158,158,100.0,34035
34,36,124,124,100.0,34036
34,37,39,39,100.0,34037
34,38,43,43,100.0,34038
34,39,58,58,100.0,34039
34,40,123,123,100.0,34040
34,41,71,71,100.0,34041
34,42,136,136,100.0,34042
34,43,155,155,100.0,34043
34,44,140,140,100.0,34044
34,45,126,126,100.0,34045
34,46,114,114,100.0,34046
34,47,95,95,100.0,34047
34,48,163,163,100.0,34048
34,49,152,152,100.0,34049
34,50,92,92,100.0,34050
34,51,162,162,100.0,34051
34,52,119,119,100.0,34052
34,53,72,72,100.0,34053
37,1,102,102,100.0,37001
37,2,55,55,100.0,37002
37,3,46,46,100.0,37003
37,4,52,52,100.0,37004
37,5,114,114,100.0,37005
37,7,62,62,100.0,37007
37,8,45,45,100.0,37008
37,9,73,73,100.0,37009
37,11,51,51,100.0,37011
37,12,60,60,100.0,37012
37,13,61,61,100.0,37013
37,14,96,96,100.0,37014
37,15,79,79,100.0,37015
37,17,63,63,100.0,37017
37,18,80,80,100.0,37018
37,19,63,63,100.0,37019
37,20,56,56,100.0,37020
37,21,56,56,100.0,37021
37,23,92,92,100.0,37023
37,25,79,79,100.0,37025
37,27,80,80,100.0,37027
37,28,71,71,100.0,37028
37,29,65,65,100.0,37029
37,30,64,64,100.0,37030
37,31,96,96,100.0,37031
37,32,86,86,100.0,37032
37,33,101,101,100.0,37033
37,34,76,76,100.0,37034
37,35,115,115,100.0,37035
37,36,64,64,100.0,37036
37,37,65,65,100.0,37037
37,38,120,120,100.0,37038
37,39,73,73,100.0,37039
37,40,99,99,100.0,37040
42,2,95,95,100.0,42002
42,3,116,116,100.0,42003
42,4,240,240,100.0,42004
42,6,192,192,100.0,42006
42,7,177,177,100.0,42007
42,8,162,162,100.0,42008
42,9,56,56,100.0,42009
42,10,188,188,100.0,42010
42,11,117,117,100.0,42011
42,13,179,179,100.0,42013
42,16,144,144,100.0,42016
42,19,119,119,100.0,42019
42,20,108,108,100.0,42020
42,22,54,54,100.0,42022
42,23,23,23,100.0,42023
42,25,125,125,100.0,42025
42,26,187,187,100.0,42026
42,27,114,114,100.0,42027
42,28,209,209,100.0,42028
42,29,211,211,100.0,42029
42,30,166,166,100.0,42030
42,31,171,171,100.0,42031
42,32,103,103,100.0,42032
42,33,186,186,100.0,42033
42,35,177,177,100.0,42035
42,39,14,14,100.0,42039
42,40,149,149,100.0,42040
42,42,232,232,100.0,42042
