ward,precinct,total,"Larry Rogers, Jr.","Larry Rogers, Jr. Percent",precinct_id
6,15,101,101,100.0,06015
6,16,231,231,100.0,06016
6,17,104,104,100.0,06017
6,18,90,90,100.0,06018
6,19,150,150,100.0,06019
6,20,87,87,100.0,06020
6,21,79,79,100.0,06021
6,22,95,95,100.0,06022
6,23,60,60,100.0,06023
6,24,87,87,100.0,06024
6,25,88,88,100.0,06025
6,26,105,105,100.0,06026
6,27,84,84,100.0,06027
6,28,74,74,100.0,06028
6,29,233,233,100.0,06029
6,30,130,130,100.0,06030
6,31,239,239,100.0,06031
6,32,173,173,100.0,06032
6,33,176,176,100.0,06033
6,34,189,189,100.0,06034
6,35,174,174,100.0,06035
6,36,242,242,100.0,06036
6,37,247,247,100.0,06037
6,38,219,219,100.0,06038
6,39,146,146,100.0,06039
6,40,159,159,100.0,06040
6,41,188,188,100.0,06041
6,42,158,158,100.0,06042
6,43,148,148,100.0,06043
6,44,152,152,100.0,06044
6,45,196,196,100.0,06045
6,46,112,112,100.0,06046
6,47,128,128,100.0,06047
6,48,181,181,100.0,06048
7,1,152,152,100.0,07001
7,2,136,136,100.0,07002
7,3,223,223,100.0,07003
7,4,191,191,100.0,07004
7,5,142,142,100.0,07005
7,6,217,217,100.0,07006
7,7,135,135,100.0,07007
7,8,138,138,100.0,07008
7,9,306,306,100.0,07009
7,10,212,212,100.0,07010
7,11,147,147,100.0,07011
7,12,141,141,100.0,07012
7,13,121,121,100.0,07013
7,14,171,171,100.0,07014
7,15,178,178,100.0,07015
7,16,142,142,100.0,07016
7,17,130,130,100.0,07017
7,18,131,131,100.0,07018
7,19,179,179,100.0,07019
7,20,116,116,100.0,07020
7,21,136,136,100.0,07021
7,22,148,148,100.0,07022
7,23,215,215,100.0,07023
7,24,147,147,100.0,07024
7,25,103,103,100.0,07025
7,26,168,168,100.0,07026
7,27,157,157,100.0,07027
7,28,98,98,100.0,07028
7,29,141,141,100.0,07029
7,30,115,115,100.0,07030
7,31,89,89,100.0,07031
7,32,323,323,100.0,07032
7,33,307,307,100.0,07033
7,34,245,245,100.0,07034
7,35,187,187,100.0,07035
7,36,248,248,100.0,07036
7,37,201,201,100.0,07037
7,38,156,156,100.0,07038
7,39,159,159,100.0,07039
7,40,155,155,100.0,07040
7,41,165,165,100.0,07041
7,42,171,171,100.0,07042
7,43,178,178,100.0,07043
7,44,136,136,100.0,07044
7,45,137,137,100.0,07045
7,46,88,88,100.0,07046
8,1,142,142,100.0,08001
8,2,159,159,100.0,08002
8,3,260,260,100.0,08003
8,4,234,234,100.0,08004
8,5,256,256,100.0,08005
8,6,205,205,100.0,08006
8,7,265,265,100.0,08007
8,8,235,235,100.0,08008
8,9,149,149,100.0,08009
8,10,308,308,100.0,08010
8,11,166,166,100.0,08011
8,12,142,142,100.0,08012
8,13,203,203,100.0,08013
8,14,102,102,100.0,08014
8,15,162,162,100.0,08015
8,16,53,53,100.0,08016
8,17,197,197,100.0,08017
8,18,121,121,100.0,08018
8,19,265,265,100.0,08019
8,20,234,234,100.0,08020
8,21,238,238,100.0,08021
8,22,173,173,100.0,08022
8,23,159,159,100.0,08023
8,24,131,131,100.0,08024
8,25,163,163,100.0,08025
8,26,169,169,100.0,08026
8,27,236,236,100.0,08027
8,28,205,205,100.0,08028
8,29,232,232,100.0,08029
8,30,193,193,100.0,08030
8,31,141,141,100.0,08031
8,32,139,139,100.0,08032
8,33,170,170,100.0,08033
8,34,198,198,100.0,08034
8,35,231,231,100.0,08035
8,36,225,225,100.0,08036
8,37,187,187,100.0,08037
8,38,113,113,100.0,08038
8,39,185,185,100.0,08039
8,40,161,161,100.0,08040
8,41,180,180,100.0,08041
8,42,222,222,100.0,08042
8,43,71,71,100.0,08043
8,44,115,115,100.0,08044
8,45,139,139,100.0,08045
8,46,150,150,100.0,08046
8,47,149,149,100.0,08047
8,48,156,156,100.0,08048
8,49,175,175,100.0,08049
8,50,205,205,100.0,08050
8,51,218,218,100.0,08051
8,52,274,274,100.0,08052
8,53,106,106,100.0,08053
8,54,119,119,100.0,08054
8,55,162,162,100.0,08055
8,56,223,223,100.0,08056
9,1,186,186,100.0,09001
9,2,161,161,100.0,09002
9,3,100,100,100.0,09003
9,4,133,133,100.0,09004
9,5,182,182,100.0,09005
9,6,167,167,100.0,09006
9,7,127,127,100.0,09007
9,8,154,154,100.0,09008
9,9,223,223,100.0,09009
9,10,133,133,100.0,09010
9,11,121,121,100.0,09011
9,12,224,224,100.0,09012
9,13,224,224,100.0,09013
9,14,228,228,100.0,09014
9,15,92,92,100.0,09015
9,16,166,166,100.0,09016
9,17,127,127,100.0,09017
9,18,126,126,100.0,09018
9,19,174,174,100.0,09019
9,20,195,195,100.0,09020
9,21,154,154,100.0,09021
9,22,199,199,100.0,09022
9,23,225,225,100.0,09023
9,24,186,186,100.0,09024
9,25,180,180,100.0,09025
9,26,125,125,100.0,09026
9,27,158,158,100.0,09027
9,28,97,97,100.0,09028
9,29,136,136,100.0,09029
9,30,132,132,100.0,09030
9,31,121,121,100.0,09031
9,32,180,180,100.0,09032
9,33,127,127,100.0,09033
9,34,127,127,100.0,09034
9,35,193,193,100.0,09035
9,36,141,141,100.0,09036
9,37,236,236,100.0,09037
9,38,156,156,100.0,09038
9,39,207,207,100.0,09039
9,40,233,233,100.0,09040
9,41,137,137,100.0,09041
9,42,210,210,100.0,09042
9,43,141,141,100.0,09043
9,44,172,172,100.0,09044
9,45,121,121,100.0,09045
9,46,186,186,100.0,09046
9,47,229,229,100.0,09047
9,48,188,188,100.0,09048
9,49,177,177,100.0,09049
9,50,297,297,100.0,09050
9,51,190,190,100.0,09051
10,1,126,126,100.0,10001
10,2,136,136,100.0,10002
10,3,114,114,100.0,10003
10,4,105,105,100.0,10004
10,5,93,93,100.0,10005
10,6,92,92,100.0,10006
10,7,75,75,100.0,10007
10,8,69,69,100.0,10008
10,9,101,101,100.0,10009
10,10,116,116,100.0,10010
10,11,115,115,100.0,10011
10,12,69,69,100.0,10012
10,13,122,122,100.0,10013
10,14,129,129,100.0,10014
10,15,356,356,100.0,10015
10,16,85,85,100.0,10016
10,17,156,156,100.0,10017
10,18,78,78,100.0,10018
10,19,104,104,100.0,10019
10,20,121,121,100.0,10020
10,21,91,91,100.0,10021
10,22,67,67,100.0,10022
10,23,101,101,100.0,10023
10,24,102,102,100.0,10024
10,25,41,41,100.0,10025
10,26,77,77,100.0,10026
10,27,130,130,100.0,10027
10,28,126,126,100.0,10028
10,29,98,98,100.0,10029
10,30,103,103,100.0,10030
10,31,89,89,100.0,10031
10,32,96,96,100.0,10032
10,33,87,87,100.0,10033
10,34,69,69,100.0,10034
10,35,130,130,100.0,10035
10,36,34,34,100.0,10036
11,7,74,74,100.0,11007
11,28,75,75,100.0,11028
11,32,0,0,0.0,11032
13,2,154,154,100.0,13002
13,4,158,158,100.0,13004
13,5,190,190,100.0,13005
13,6,178,178,100.0,13006
13,9,126,126,100.0,13009
13,10,148,148,100.0,13010
13,11,172,172,100.0,13011
13,13,167,167,100.0,13013
13,18,135,135,100.0,13018
13,19,120,120,100.0,13019
13,20,102,102,100.0,13020
13,21,181,181,100.0,13021
13,22,177,177,100.0,13022
13,26,78,78,100.0,13026
13,27,176,176,100.0,13027
13,28,130,130,100.0,13028
13,29,121,121,100.0,13029
13,30,133,133,100.0,13030
13,31,185,185,100.0,13031
13,32,139,139,100.0,13032
13,33,176,176,100.0,13033
13,34,200,200,100.0,13034
13,35,172,172,100.0,13035
13,36,98,98,100.0,13036
13,37,204,204,100.0,13037
13,38,140,140,100.0,13038
13,39,168,168,100.0,13039
13,41,157,157,100.0,13041
13,42,161,161,100.0,13042
13,43,186,186,100.0,13043
13,44,182,182,100.0,13044
13,45,204,204,100.0,13045
13,46,179,179,100.0,13046
13,47,152,152,100.0,13047
13,48,170,170,100.0,13048
14,1,183,183,100.0,14001
14,2,197,197,100.0,14002
14,4,170,170,100.0,14004
14,24,118,118,100.0,14024
15,2,90,90,100.0,15002
15,3,103,103,100.0,15003
15,7,92,92,100.0,15007
15,13,62,62,100.0,15013
15,14,106,106,100.0,15014
15,15,97,97,100.0,15015
15,16,133,133,100.0,15016
15,17,121,121,100.0,15017
15,18,77,77,100.0,15018
15,19,127,127,100.0,15019
15,20,96,96,100.0,15020
15,21,102,102,100.0,15021
15,22,98,98,100.0,15022
15,23,117,117,100.0,15023
15,24,89,89,100.0,15024
16,2,130,130,100.0,16002
16,3,100,100,100.0,16003
16,4,96,96,100.0,16004
16,5,85,85,100.0,16005
16,6,118,118,100.0,16006
16,7,109,109,100.0,16007
16,8,80,80,100.0,16008
16,9,133,133,100.0,16009
16,10,99,99,100.0,16010
16,11,88,88,100.0,16011
16,12,89,89,100.0,16012
16,14,91,91,100.0,16014
16,15,133,133,100.0,16015
16,16,117,117,100.0,16016
16,17,22,22,100.0,16017
16,19,21,21,100.0,16019
16,20,101,101,100.0,16020
16,21,100,100,100.0,16021
16,22,48,48,100.0,16022
16,23,94,94,100.0,16023
16,24,61,61,100.0,16024
16,25,138,138,100.0,16025
16,26,106,106,100.0,16026
16,27,103,103,100.0,16027
16,28,118,118,100.0,16028
16,29,100,100,100.0,16029
16,30,80,80,100.0,16030
16,31,141,141,100.0,16031
16,33,99,99,100.0,16033
16,34,98,98,100.0,16034
16,36,82,82,100.0,16036
17,1,131,131,100.0,17001
17,2,126,126,100.0,17002
17,3,140,140,100.0,17003
17,4,193,193,100.0,17004
17,5,117,117,100.0,17005
17,6,46,46,100.0,17006
17,8,90,90,100.0,17008
17,9,126,126,100.0,17009
17,10,189,189,100.0,17010
17,11,101,101,100.0,17011
17,12,117,117,100.0,17012
17,13,114,114,100.0,17013
17,15,145,145,100.0,17015
17,16,103,103,100.0,17016
17,17,126,126,100.0,17017
17,18,194,194,100.0,17018
17,19,86,86,100.0,17019
17,20,239,239,100.0,17020
17,21,229,229,100.0,17021
17,22,127,127,100.0,17022
17,23,106,106,100.0,17023
17,24,181,181,100.0,17024
17,25,105,105,100.0,17025
17,26,159,159,100.0,17026
17,27,150,150,100.0,17027
17,28,107,107,100.0,17028
17,29,132,132,100.0,17029
17,30,90,90,100.0,17030
17,31,78,78,100.0,17031
17,32,97,97,100.0,17032
17,33,87,87,100.0,17033
17,34,114,114,100.0,17034
17,35,100,100,100.0,17035
17,36,138,138,100.0,17036
17,37,127,127,100.0,17037
17,38,135,135,100.0,17038
17,39,154,154,100.0,17039
17,40,192,192,100.0,17040
17,41,217,217,100.0,17041
18,1,115,115,100.0,18001
18,2,114,114,100.0,18002
18,3,121,121,100.0,18003
18,4,226,226,100.0,18004
18,5,109,109,100.0,18005
18,6,130,130,100.0,18006
18,7,149,149,100.0,18007
18,8,185,185,100.0,18008
18,9,222,222,100.0,18009
18,10,261,261,100.0,18010
18,11,145,145,100.0,18011
18,12,168,168,100.0,18012
18,13,192,192,100.0,18013
18,14,183,183,100.0,18014
18,15,195,195,100.0,18015
18,16,155,155,100.0,18016
18,17,162,162,100.0,18017
18,18,186,186,100.0,18018
18,19,194,194,100.0,18019
18,20,137,137,100.0,18020
18,21,210,210,100.0,18021
18,22,233,233,100.0,18022
18,23,138,138,100.0,18023
18,24,132,132,100.0,18024
18,25,146,146,100.0,18025
18,26,236,236,100.0,18026
18,27,129,129,100.0,18027
18,28,122,122,100.0,18028
18,29,174,174,100.0,18029
18,30,132,132,100.0,18030
18,31,175,175,100.0,18031
18,32,198,198,100.0,18032
18,33,138,138,100.0,18033
18,34,243,243,100.0,18034
18,35,232,232,100.0,18035
18,36,166,166,100.0,18036
18,37,219,219,100.0,18037
18,38,173,173,100.0,18038
18,39,127,127,100.0,18039
18,40,195,195,100.0,18040
18,41,222,222,100.0,18041
18,42,129,129,100.0,18042
18,43,108,108,100.0,18043
18,44,129,129,100.0,18044
18,45,124,124,100.0,18045
18,46,179,179,100.0,18046
18,47,115,115,100.0,18047
18,48,142,142,100.0,18048
18,49,91,91,100.0,18049
18,50,105,105,100.0,18050
19,2,100,100,100.0,19002
19,5,270,270,100.0,19005
19,6,99,99,100.0,19006
19,7,186,186,100.0,19007
19,8,8,8,100.0,19008
19,10,293,293,100.0,19010
19,13,323,323,100.0,19013
19,14,243,243,100.0,19014
19,17,159,159,100.0,19017
19,18,214,214,100.0,19018
19,19,93,93,100.0,19019
19,20,227,227,100.0,19020
19,21,10,10,100.0,19021
19,23,202,202,100.0,19023
19,25,212,212,100.0,19025
19,26,220,220,100.0,19026
19,27,238,238,100.0,19027
19,28,270,270,100.0,19028
19,29,130,130,100.0,19029
19,31,192,192,100.0,19031
19,32,167,167,100.0,19032
19,34,195,195,100.0,19034
19,35,230,230,100.0,19035
19,36,273,273,100.0,19036
19,37,237,237,100.0,19037
19,38,219,219,100.0,19038
19,40,229,229,100.0,19040
19,42,165,165,100.0,19042
19,43,307,307,100.0,19043
19,46,210,210,100.0,19046
19,48,245,245,100.0,19048
19,49,338,338,100.0,19049
19,50,150,150,100.0,19050
19,52,177,177,100.0,19052
19,56,248,248,100.0,19056
19,57,204,204,100.0,19057
20,1,177,177,100.0,20001
20,2,59,59,100.0,20002
20,3,140,140,100.0,20003
20,4,61,61,100.0,20004
20,5,171,171,100.0,20005
20,6,62,62,100.0,20006
20,7,134,134,100.0,20007
20,8,164,164,100.0,20008
20,9,210,210,100.0,20009
20,10,119,119,100.0,20010
20,11,185,185,100.0,20011
20,12,96,96,100.0,20012
20,13,168,168,100.0,20013
20,14,81,81,100.0,20014
20,15,102,102,100.0,20015
20,16,174,174,100.0,20016
20,17,81,81,100.0,20017
20,18,113,113,100.0,20018
20,19,120,120,100.0,20019
20,20,90,90,100.0,20020
20,21,94,94,100.0,20021
20,22,208,208,100.0,20022
20,23,139,139,100.0,20023
20,24,145,145,100.0,20024
20,25,105,105,100.0,20025
20,26,185,185,100.0,20026
20,27,74,74,100.0,20027
20,28,101,101,100.0,20028
20,29,201,201,100.0,20029
20,30,73,73,100.0,20030
20,31,169,169,100.0,20031
20,32,118,118,100.0,20032
20,33,124,124,100.0,20033
20,34,185,185,100.0,20034
20,35,58,58,100.0,20035
20,36,44,44,100.0,20036
20,37,51,51,100.0,20037
20,38,51,51,100.0,20038
20,39,19,19,100.0,20039
21,1,200,200,100.0,21001
21,2,122,122,100.0,21002
21,3,198,198,100.0,21003
21,4,169,169,100.0,21004
21,5,230,230,100.0,21005
21,6,147,147,100.0,21006
21,7,207,207,100.0,21007
21,8,187,187,100.0,21008
21,9,215,215,100.0,21009
21,10,165,165,100.0,21010
21,11,166,166,100.0,21011
21,12,144,144,100.0,21012
21,13,166,166,100.0,21013
21,14,233,233,100.0,21014
21,15,145,145,100.0,21015
21,16,151,151,100.0,21016
21,17,133,133,100.0,21017
21,18,206,206,100.0,21018
21,19,199,199,100.0,21019
21,20,133,133,100.0,21020
21,21,166,166,100.0,21021
21,22,158,158,100.0,21022
21,23,169,169,100.0,21023
21,24,206,206,100.0,21024
21,25,175,175,100.0,21025
21,26,151,151,100.0,21026
21,27,156,156,100.0,21027
21,28,208,208,100.0,21028
21,29,190,190,100.0,21029
21,30,143,143,100.0,21030
21,31,145,145,100.0,21031
21,32,174,174,100.0,21032
21,33,162,162,100.0,21033
21,34,153,153,100.0,21034
21,35,228,228,100.0,21035
21,36,170,170,100.0,21036
21,37,160,160,100.0,21037
21,38,147,147,100.0,21038
21,39,124,124,100.0,21039
21,40,163,163,100.0,21040
21,41,179,179,100.0,21041
21,42,210,210,100.0,21042
21,43,167,167,100.0,21043
21,44,193,193,100.0,21044
21,45,154,154,100.0,21045
21,46,193,193,100.0,21046
21,47,141,141,100.0,21047
21,48,174,174,100.0,21048
21,49,217,217,100.0,21049
21,50,152,152,100.0,21050
21,51,166,166,100.0,21051
21,52,176,176,100.0,21052
21,53,144,144,100.0,21053
21,54,148,148,100.0,21054
22,1,0,0,0.0,22001
22,3,177,177,100.0,22003
22,4,104,104,100.0,22004
22,5,98,98,100.0,22005
22,6,111,111,100.0,22006
22,10,123,123,100.0,22010
22,13,123,123,100.0,22013
22,14,83,83,100.0,22014
22,16,88,88,100.0,22016
22,17,123,123,100.0,22017
22,19,32,32,100.0,22019
22,20,112,112,100.0,22020
22,21,150,150,100.0,22021
22,23,147,147,100.0,22023
22,24,124,124,100.0,22024
23,1,150,150,100.0,23001
23,2,131,131,100.0,23002
23,3,143,143,100.0,23003
23,10,2,2,100.0,23010
23,11,147,147,100.0,23011
23,12,139,139,100.0,23012
23,14,132,132,100.0,23014
23,16,168,168,100.0,23016
23,18,121,121,100.0,23018
23,21,166,166,100.0,23021
23,22,55,55,100.0,23022
23,23,133,133,100.0,23023
23,27,141,141,100.0,23027
23,28,144,144,100.0,23028
23,30,4,4,100.0,23030
23,32,4,4,100.0,23032
23,35,99,99,100.0,23035
23,36,137,137,100.0,23036
23,37,160,160,100.0,23037
24,1,124,124,100.0,24001
24,2,115,115,100.0,24002
24,3,106,106,100.0,24003
24,4,90,90,100.0,24004
24,5,68,68,100.0,24005
24,6,119,119,100.0,24006
24,8,54,54,100.0,24008
24,9,91,91,100.0,24009
24,10,61,61,100.0,24010
24,11,112,112,100.0,24011
24,12,65,65,100.0,24012
24,13,48,48,100.0,24013
24,14,87,87,100.0,24014
24,15,52,52,100.0,24015
24,17,102,102,100.0,24017
24,18,140,140,100.0,24018
24,19,162,162,100.0,24019
24,20,98,98,100.0,24020
24,21,56,56,100.0,24021
24,22,145,145,100.0,24022
24,23,94,94,100.0,24023
24,24,137,137,100.0,24024
24,25,89,89,100.0,24025
24,26,202,202,100.0,24026
24,27,139,139,100.0,24027
24,28,95,95,100.0,24028
24,29,105,105,100.0,24029
24,30,72,72,100.0,24030
24,31,121,121,100.0,24031
24,32,64,64,100.0,24032
24,33,74,74,100.0,24033
24,34,104,104,100.0,24034
24,35,105,105,100.0,24035
24,36,153,153,100.0,24036
24,37,73,73,100.0,24037
24,38,121,121,100.0,24038
24,39,172,172,100.0,24039
24,40,119,119,100.0,24040
24,41,96,96,100.0,24041
25,3,150,150,100.0,25003
25,4,125,125,100.0,25004
25,10,156,156,100.0,25010
25,16,137,137,100.0,25016
25,20,90,90,100.0,25020
25,21,243,243,100.0,25021
25,25,127,127,100.0,25025
25,27,0,0,0.0,25027
25,29,94,94,100.0,25029
25,31,157,157,100.0,25031
26,4,83,83,100.0,26004
26,19,81,81,100.0,26019
26,45,7,7,100.0,26045
27,2,134,134,100.0,27002
27,3,84,84,100.0,27003
27,4,82,82,100.0,27004
27,5,111,111,100.0,27005
27,8,108,108,100.0,27008
27,10,185,185,100.0,27010
27,14,71,71,100.0,27014
27,15,74,74,100.0,27015
27,16,80,80,100.0,27016
27,17,130,130,100.0,27017
27,18,105,105,100.0,27018
27,19,62,62,100.0,27019
27,22,89,89,100.0,27022
27,23,125,125,100.0,27023
27,24,92,92,100.0,27024
27,25,152,152,100.0,27025
27,26,134,134,100.0,27026
27,27,139,139,100.0,27027
27,29,86,86,100.0,27029
27,30,78,78,100.0,27030
27,31,132,132,100.0,27031
27,32,118,118,100.0,27032
27,33,79,79,100.0,27033
27,34,103,103,100.0,27034
27,36,115,115,100.0,27036
27,39,120,120,100.0,27039
27,41,161,161,100.0,27041
27,43,83,83,100.0,27043
27,44,97,97,100.0,27044
27,45,26,26,100.0,27045
27,49,113,113,100.0,27049
27,50,136,136,100.0,27050
28,1,86,86,100.0,28001
28,2,105,105,100.0,28002
28,3,101,101,100.0,28003
28,4,77,77,100.0,28004
28,5,93,93,100.0,28005
28,6,80,80,100.0,28006
28,7,111,111,100.0,28007
28,8,86,86,100.0,28008
28,9,116,116,100.0,28009
28,10,156,156,100.0,28010
28,11,187,187,100.0,28011
28,12,115,115,100.0,28012
28,13,118,118,100.0,28013
28,14,115,115,100.0,28014
28,15,29,29,100.0,28015
28,16,83,83,100.0,28016
28,17,102,102,100.0,28017
28,18,100,100,100.0,28018
28,19,1,1,100.0,28019
28,20,110,110,100.0,28020
28,21,109,109,100.0,28021
28,22,116,116,100.0,28022
28,23,139,139,100.0,28023
28,24,108,108,100.0,28024
28,25,181,181,100.0,28025
28,26,127,127,100.0,28026
28,27,111,111,100.0,28027
28,28,161,161,100.0,28028
28,29,46,46,100.0,28029
28,30,32,32,100.0,28030
28,31,221,221,100.0,28031
28,32,109,109,100.0,28032
28,33,134,134,100.0,28033
28,34,165,165,100.0,28034
28,35,114,114,100.0,28035
28,36,52,52,100.0,28036
28,37,160,160,100.0,28037
28,38,53,53,100.0,28038
28,39,77,77,100.0,28039
28,40,171,171,100.0,28040
28,41,100,100,100.0,28041
28,42,127,127,100.0,28042
28,43,141,141,100.0,28043
28,44,89,89,100.0,28044
28,45,98,98,100.0,28045
28,46,5,5,100.0,28046
29,2,251,251,100.0,29002
29,3,165,165,100.0,29003
29,4,198,198,100.0,29004
29,5,104,104,100.0,29005
29,6,132,132,100.0,29006
29,8,110,110,100.0,29008
29,11,101,101,100.0,29011
29,12,213,213,100.0,29012
29,13,152,152,100.0,29013
29,14,172,172,100.0,29014
29,15,210,210,100.0,29015
29,16,200,200,100.0,29016
29,17,191,191,100.0,29017
29,18,163,163,100.0,29018
29,19,192,192,100.0,29019
29,20,187,187,100.0,29020
29,21,160,160,100.0,29021
29,22,141,141,100.0,29022
29,24,170,170,100.0,29024
29,25,216,216,100.0,29025
29,26,190,190,100.0,29026
29,27,142,142,100.0,29027
29,28,211,211,100.0,29028
29,33,152,152,100.0,29033
29,34,83,83,100.0,29034
29,35,128,128,100.0,29035
29,36,159,159,100.0,29036
29,37,165,165,100.0,29037
29,40,212,212,100.0,29040
29,41,124,124,100.0,29041
29,42,170,170,100.0,29042
29,44,204,204,100.0,29044
30,6,94,94,100.0,30006
30,11,95,95,100.0,30011
34,1,216,216,100.0,34001
34,2,168,168,100.0,34002
34,3,162,162,100.0,34003
34,4,124,124,100.0,34004
34,5,164,164,100.0,34005
34,6,208,208,100.0,34006
34,7,214,214,100.0,34007
34,8,147,147,100.0,34008
34,9,126,126,100.0,34009
34,10,201,201,100.0,34010
34,11,126,126,100.0,34011
34,12,189,189,100.0,34012
34,13,179,179,100.0,34013
34,14,137,137,100.0,34014
34,15,133,133,100.0,34015
34,16,162,162,100.0,34016
34,17,236,236,100.0,34017
34,18,141,141,100.0,34018
34,19,177,177,100.0,34019
34,20,234,234,100.0,34020
34,21,253,253,100.0,34021
34,22,196,196,100.0,34022
34,23,152,152,100.0,34023
34,24,160,160,100.0,34024
34,25,294,294,100.0,34025
34,26,221,221,100.0,34026
34,27,158,158,100.0,34027
34,28,113,113,100.0,34028
34,29,148,148,100.0,34029
34,30,209,209,100.0,34030
34,31,138,138,100.0,34031
34,32,154,154,100.0,34032
34,33,127,127,100.0,34033
34,34,212,212,100.0,34034
34,35,191,191,100.0,34035
34,36,187,187,100.0,34036
34,37,96,96,100.0,34037
34,38,82,82,100.0,34038
34,39,125,125,100.0,34039
34,40,202,202,100.0,34040
34,41,124,124,100.0,34041
34,42,207,207,100.0,34042
34,43,211,211,100.0,34043
34,44,220,220,100.0,34044
34,45,194,194,100.0,34045
34,46,153,153,100.0,34046
34,47,158,158,100.0,34047
34,48,231,231,100.0,34048
34,49,204,204,100.0,34049
34,50,123,123,100.0,34050
34,51,225,225,100.0,34051
34,52,163,163,100.0,34052
34,53,96,96,100.0,34053
36,2,98,98,100.0,36002
36,4,26,26,100.0,36004
36,5,97,97,100.0,36005
36,21,93,93,100.0,36021
36,22,5,5,100.0,36022
36,23,70,70,100.0,36023
37,1,94,94,100.0,37001
37,2,92,92,100.0,37002
37,3,100,100,100.0,37003
37,4,100,100,100.0,37004
37,5,167,167,100.0,37005
37,6,136,136,100.0,37006
