ward,precinct,total,Jeb Bush,Jeb Bush Percent,Chris Christie,Chris Christie Percent,Donald J. Trump,Donald J. Trump Percent,Ted Cruz,Ted Cruz Percent,Marco Rubio,Marco Rubio Percent,Rand Paul,Rand Paul Percent,Carly Fiorina,Carly Fiorina Percent,Mike Huckabee,Mike Huckabee Percent,Rick Santorum,Rick Santorum Percent,John R. Kasich,John R. Kasich Percent,Ben Carson,Ben Carson Percent,precinct_id
1,35,77,0,0.0,0,0.0,28,36.36,16,20.78,11,14.29,0,0.0,0,0.0,0,0.0,0,0.0,22,28.57,0,0.0,01035
1,36,77,1,1.3,0,0.0,16,20.78,16,20.78,11,14.29,0,0.0,0,0.0,0,0.0,0,0.0,33,42.86,0,0.0,01036
1,37,73,0,0.0,0,0.0,31,42.47,14,19.18,9,12.33,0,0.0,0,0.0,0,0.0,0,0.0,19,26.03,0,0.0,01037
1,38,47,1,2.13,0,0.0,12,25.53,8,17.02,12,25.53,0,0.0,0,0.0,0,0.0,0,0.0,14,29.79,0,0.0,01038
1,39,44,0,0.0,0,0.0,11,25.0,8,18.18,7,15.91,0,0.0,0,0.0,0,0.0,0,0.0,18,40.91,0,0.0,01039
1,40,48,1,2.08,0,0.0,17,35.42,7,14.58,5,10.42,0,0.0,0,0.0,0,0.0,0,0.0,18,37.5,0,0.0,01040
1,41,21,1,4.76,0,0.0,5,23.81,6,28.57,2,9.52,0,0.0,0,0.0,0,0.0,0,0.0,7,33.33,0,0.0,01041
1,42,17,0,0.0,0,0.0,8,47.06,4,23.53,2,11.76,0,0.0,0,0.0,0,0.0,0,0.0,3,17.65,0,0.0,01042
1,43,35,0,0.0,0,0.0,8,22.86,8,22.86,6,17.14,2,5.71,0,0.0,0,0.0,0,0.0,11,31.43,0,0.0,01043
1,44,20,0,0.0,0,0.0,4,20.0,3,15.0,1,5.0,0,0.0,0,0.0,0,0.0,0,0.0,12,60.0,0,0.0,01044
2,1,57,1,1.75,1,1.75,13,22.81,10,17.54,9,15.79,0,0.0,0,0.0,0,0.0,0,0.0,23,40.35,0,0.0,02001
2,2,91,0,0.0,0,0.0,34,37.36,13,14.29,11,12.09,0,0.0,0,0.0,0,0.0,0,0.0,32,35.16,1,1.1,02002
2,3,71,2,2.82,0,0.0,21,29.58,9,12.68,8,11.27,0,0.0,0,0.0,0,0.0,0,0.0,30,42.25,1,1.41,02003
2,4,42,0,0.0,0,0.0,12,28.57,7,16.67,4,9.52,0,0.0,0,0.0,0,0.0,0,0.0,19,45.24,0,0.0,02004
2,5,95,1,1.05,0,0.0,27,28.42,16,16.84,19,20.0,0,0.0,0,0.0,0,0.0,0,0.0,32,33.68,0,0.0,02005
2,6,65,1,1.54,0,0.0,11,16.92,8,12.31,14,21.54,0,0.0,0,0.0,0,0.0,1,1.54,30,46.15,0,0.0,02006
2,7,66,1,1.52,0,0.0,14,21.21,8,12.12,14,21.21,0,0.0,0,0.0,0,0.0,0,0.0,29,43.94,0,0.0,02007
2,8,87,0,0.0,0,0.0,17,19.54,10,11.49,10,11.49,0,0.0,0,0.0,0,0.0,0,0.0,49,56.32,1,1.15,02008
2,9,127,0,0.0,0,0.0,30,23.62,10,7.87,23,18.11,0,0.0,0,0.0,0,0.0,1,0.79,62,48.82,1,0.79,02009
2,10,130,0,0.0,0,0.0,48,36.92,12,9.23,18,13.85,0,0.0,0,0.0,0,0.0,0,0.0,52,40.0,0,0.0,02010
2,11,148,0,0.0,0,0.0,33,22.3,20,13.51,18,12.16,0,0.0,0,0.0,0,0.0,0,0.0,77,52.03,0,0.0,02011
2,12,83,2,2.41,0,0.0,11,13.25,20,24.1,7,8.43,0,0.0,0,0.0,0,0.0,0,0.0,43,51.81,0,0.0,02012
2,13,145,0,0.0,0,0.0,44,30.34,26,17.93,14,9.66,0,0.0,0,0.0,0,0.0,0,0.0,60,41.38,1,0.69,02013
2,14,60,0,0.0,0,0.0,20,33.33,11,18.33,4,6.67,1,1.67,0,0.0,0,0.0,0,0.0,24,40.0,0,0.0,02014
2,15,61,0,0.0,0,0.0,18,29.51,11,18.03,8,13.11,0,0.0,0,0.0,0,0.0,0,0.0,24,39.34,0,0.0,02015
2,16,59,1,1.69,0,0.0,10,16.95,13,22.03,7,11.86,0,0.0,0,0.0,0,0.0,0,0.0,28,47.46,0,0.0,02016
2,17,75,0,0.0,1,1.33,17,22.67,23,30.67,10,13.33,0,0.0,0,0.0,0,0.0,0,0.0,24,32.0,0,0.0,02017
2,18,114,0,0.0,0,0.0,37,32.46,17,14.91,11,9.65,1,0.88,0,0.0,0,0.0,0,0.0,48,42.11,0,0.0,02018
2,19,108,1,0.93,0,0.0,33,30.56,17,15.74,6,5.56,0,0.0,0,0.0,0,0.0,0,0.0,51,47.22,0,0.0,02019
2,20,123,0,0.0,0,0.0,30,24.39,16,13.01,26,21.14,0,0.0,0,0.0,0,0.0,0,0.0,51,41.46,0,0.0,02020
2,21,54,0,0.0,0,0.0,21,38.89,5,9.26,3,5.56,1,1.85,0,0.0,0,0.0,0,0.0,24,44.44,0,0.0,02021
2,22,139,0,0.0,0,0.0,36,25.9,12,8.63,19,13.67,0,0.0,1,0.72,0,0.0,0,0.0,71,51.08,0,0.0,02022
2,23,100,0,0.0,0,0.0,20,20.0,15,15.0,10,10.0,0,0.0,0,0.0,0,0.0,0,0.0,54,54.0,1,1.0,02023
2,24,103,2,1.94,1,0.97,20,19.42,10,9.71,16,15.53,0,0.0,0,0.0,0,0.0,0,0.0,54,52.43,0,0.0,02024
2,25,70,0,0.0,0,0.0,11,15.71,9,12.86,9,12.86,0,0.0,0,0.0,0,0.0,0,0.0,41,58.57,0,0.0,02025
2,26,97,0,0.0,0,0.0,23,23.71,10,10.31,15,15.46,1,1.03,0,0.0,0,0.0,0,0.0,47,48.45,1,1.03,02026
2,27,142,0,0.0,0,0.0,54,38.03,28,19.72,18,12.68,0,0.0,0,0.0,0,0.0,0,0.0,42,29.58,0,0.0,02027
2,28,142,1,0.7,0,0.0,41,28.87,33,23.24,17,11.97,0,0.0,0,0.0,0,0.0,0,0.0,50,35.21,0,0.0,02028
2,29,153,0,0.0,0,0.0,54,35.29,23,15.03,21,13.73,0,0.0,0,0.0,0,0.0,0,0.0,55,35.95,0,0.0,02029
2,30,139,0,0.0,0,0.0,42,30.22,27,19.42,14,10.07,0,0.0,0,0.0,0,0.0,0,0.0,56,40.29,0,0.0,02030
2,31,160,0,0.0,0,0.0,39,24.38,11,6.88,14,8.75,2,1.25,0,0.0,0,0.0,0,0.0,91,56.88,3,1.88,02031
2,32,101,0,0.0,0,0.0,25,24.75,18,17.82,13,12.87,1,0.99,0,0.0,0,0.0,0,0.0,44,43.56,0,0.0,02032
2,33,183,2,1.09,0,0.0,59,32.24,27,14.75,18,9.84,0,0.0,0,0.0,0,0.0,1,0.55,75,40.98,1,0.55,02033
2,34,128,0,0.0,1,0.78,27,21.09,8,6.25,22,17.19,0,0.0,0,0.0,0,0.0,0,0.0,70,54.69,0,0.0,02034
2,35,157,0,0.0,0,0.0,22,14.01,30,19.11,23,14.65,1,0.64,1,0.64,0,0.0,0,0.0,79,50.32,1,0.64,02035
2,36,108,0,0.0,0,0.0,35,32.41,15,13.89,12,11.11,1,0.93,0,0.0,0,0.0,0,0.0,44,40.74,1,0.93,02036
2,37,121,0,0.0,1,0.83,41,33.88,20,16.53,14,11.57,0,0.0,0,0.0,0,0.0,0,0.0,45,37.19,0,0.0,02037
2,38,135,0,0.0,0,0.0,38,28.15,26,19.26,14,10.37,0,0.0,0,0.0,0,0.0,0,0.0,57,42.22,0,0.0,02038
2,39,106,1,0.94,1,0.94,53,50.0,20,18.87,10,9.43,0,0.0,0,0.0,0,0.0,0,0.0,21,19.81,0,0.0,02039
2,40,136,1,0.74,1,0.74,44,32.35,26,19.12,14,10.29,1,0.74,0,0.0,0,0.0,1,0.74,48,35.29,0,0.0,02040
2,41,135,0,0.0,0,0.0,33,24.44,29,21.48,27,20.0,1,0.74,0,0.0,0,0.0,1,0.74,44,32.59,0,0.0,02041
2,42,119,1,0.84,0,0.0,32,26.89,22,18.49,17,14.29,1,0.84,0,0.0,0,0.0,0,0.0,46,38.66,0,0.0,02042
2,43,185,3,1.62,0,0.0,63,34.05,25,13.51,30,16.22,0,0.0,0,0.0,0,0.0,0,0.0,64,34.59,0,0.0,02043
2,44,95,0,0.0,0,0.0,27,28.42,14,14.74,13,13.68,0,0.0,0,0.0,0,0.0,0,0.0,41,43.16,0,0.0,02044
2,45,87,2,2.3,0,0.0,27,31.03,15,17.24,9,10.34,1,1.15,1,1.15,0,0.0,0,0.0,31,35.63,1,1.15,02045
2,46,78,0,0.0,0,0.0,14,17.95,17,21.79,8,10.26,0,0.0,1,1.28,1,1.28,0,0.0,37,47.44,0,0.0,02046
3,1,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,03001
3,2,5,0,0.0,1,20.0,2,40.0,1,20.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,20.0,0,0.0,03002
3,3,15,0,0.0,0,0.0,8,53.33,0,0.0,2,13.33,0,0.0,0,0.0,0,0.0,0,0.0,3,20.0,2,13.33,03003
3,4,4,0,0.0,0,0.0,2,50.0,1,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,25.0,0,0.0,03004
3,5,2,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,03005
3,6,107,1,0.93,0,0.0,31,28.97,19,17.76,14,13.08,1,0.93,0,0.0,0,0.0,1,0.93,40,37.38,0,0.0,03006
3,7,9,0,0.0,0,0.0,4,44.44,2,22.22,2,22.22,0,0.0,0,0.0,0,0.0,0,0.0,1,11.11,0,0.0,03007
3,8,3,0,0.0,0,0.0,1,33.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,66.67,03008
3,9,7,0,0.0,0,0.0,3,42.86,3,42.86,1,14.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,03009
3,10,3,1,33.33,1,33.33,0,0.0,1,33.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,03010
3,11,3,0,0.0,0,0.0,0,0.0,1,33.33,2,66.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,03011
3,12,2,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,03012
3,13,81,0,0.0,1,1.23,24,29.63,14,17.28,10,12.35,0,0.0,0,0.0,0,0.0,0,0.0,32,39.51,0,0.0,03013
3,14,62,0,0.0,0,0.0,22,35.48,11,17.74,8,12.9,0,0.0,0,0.0,0,0.0,0,0.0,21,33.87,0,0.0,03014
3,15,8,0,0.0,1,12.5,1,12.5,3,37.5,2,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,12.5,03015
3,16,8,0,0.0,0,0.0,1,12.5,1,12.5,2,25.0,0,0.0,1,12.5,0,0.0,0,0.0,0,0.0,3,37.5,03016
3,17,53,1,1.89,0,0.0,15,28.3,11,20.75,6,11.32,0,0.0,0,0.0,1,1.89,0,0.0,18,33.96,1,1.89,03017
3,18,10,3,30.0,0,0.0,3,30.0,2,20.0,1,10.0,0,0.0,0,0.0,0,0.0,0,0.0,1,10.0,0,0.0,03018
3,19,112,1,0.89,0,0.0,31,27.68,29,25.89,19,16.96,0,0.0,0,0.0,0,0.0,0,0.0,32,28.57,0,0.0,03019
3,20,3,1,33.33,0,0.0,0,0.0,0,0.0,1,33.33,0,0.0,0,0.0,0,0.0,0,0.0,1,33.33,0,0.0,03020
3,21,78,1,1.28,0,0.0,13,16.67,23,29.49,7,8.97,0,0.0,0,0.0,0,0.0,0,0.0,33,42.31,1,1.28,03021
3,22,86,0,0.0,0,0.0,21,24.42,18,20.93,13,15.12,1,1.16,0,0.0,0,0.0,0,0.0,33,38.37,0,0.0,03022
3,23,8,0,0.0,0,0.0,3,37.5,1,12.5,1,12.5,0,0.0,0,0.0,0,0.0,0,0.0,2,25.0,1,12.5,03023
3,24,7,1,14.29,0,0.0,1,14.29,2,28.57,1,14.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,28.57,03024
3,25,145,0,0.0,0,0.0,51,35.17,27,18.62,21,14.48,2,1.38,0,0.0,0,0.0,2,1.38,41,28.28,1,0.69,03025
3,26,74,0,0.0,0,0.0,27,36.49,7,9.46,11,14.86,0,0.0,0,0.0,0,0.0,0,0.0,27,36.49,2,2.7,03026
3,27,109,0,0.0,0,0.0,38,34.86,23,21.1,12,11.01,0,0.0,0,0.0,0,0.0,1,0.92,34,31.19,1,0.92,03027
3,28,9,0,0.0,0,0.0,4,44.44,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,33.33,2,22.22,03028
3,29,10,0,0.0,0,0.0,3,30.0,2,20.0,3,30.0,0,0.0,0,0.0,0,0.0,0,0.0,1,10.0,1,10.0,03029
3,30,4,0,0.0,0,0.0,1,25.0,1,25.0,0,0.0,0,0.0,1,25.0,0,0.0,1,25.0,0,0.0,0,0.0,03030
3,31,5,0,0.0,0,0.0,4,80.0,1,20.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,03031
3,32,93,1,1.08,0,0.0,27,29.03,23,24.73,10,10.75,0,0.0,2,2.15,0,0.0,0,0.0,30,32.26,0,0.0,03032
3,33,93,0,0.0,0,0.0,28,30.11,16,17.2,13,13.98,1,1.08,1,1.08,0,0.0,0,0.0,34,36.56,0,0.0,03033
3,34,79,1,1.27,0,0.0,21,26.58,12,15.19,21,26.58,0,0.0,0,0.0,0,0.0,0,0.0,24,30.38,0,0.0,03034
3,35,3,0,0.0,0,0.0,2,66.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,33.33,03035
3,36,1,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,03036
3,37,4,0,0.0,0,0.0,0,0.0,2,50.0,0,0.0,0,0.0,0,0.0,0,0.0,1,25.0,1,25.0,0,0.0,03037
3,38,2,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,03038
3,39,104,1,0.96,0,0.0,31,29.81,19,18.27,13,12.5,0,0.0,0,0.0,0,0.0,0,0.0,40,38.46,0,0.0,03039
3,40,34,0,0.0,0,0.0,7,20.59,8,23.53,2,5.88,2,5.88,1,2.94,0,0.0,0,0.0,14,41.18,0,0.0,03040
3,41,33,2,6.06,0,0.0,14,42.42,5,15.15,5,15.15,0,0.0,0,0.0,1,3.03,0,0.0,6,18.18,0,0.0,03041
4,1,44,0,0.0,0,0.0,8,18.18,13,29.55,5,11.36,0,0.0,0,0.0,0,0.0,0,0.0,18,40.91,0,0.0,04001
4,2,94,1,1.06,0,0.0,22,23.4,13,13.83,7,7.45,1,1.06,0,0.0,0,0.0,0,0.0,49,52.13,1,1.06,04002
4,3,3,0,0.0,0,0.0,0,0.0,0,0.0,1,33.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,66.67,04003
4,4,13,0,0.0,0,0.0,4,30.77,4,30.77,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,15.38,3,23.08,04004
4,5,14,0,0.0,0,0.0,2,14.29,7,50.0,3,21.43,0,0.0,0,0.0,0,0.0,0,0.0,2,14.29,0,0.0,04005
4,6,18,0,0.0,0,0.0,9,50.0,5,27.78,3,16.67,0,0.0,0,0.0,0,0.0,0,0.0,1,5.56,0,0.0,04006
4,7,8,0,0.0,0,0.0,1,12.5,2,25.0,1,12.5,0,0.0,0,0.0,0,0.0,0,0.0,4,50.0,0,0.0,04007
4,8,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,100.0,0,0.0,04008
4,9,5,0,0.0,0,0.0,3,60.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,40.0,04009
4,10,15,0,0.0,0,0.0,2,13.33,3,20.0,2,13.33,0,0.0,0,0.0,0,0.0,0,0.0,8,53.33,0,0.0,04010
4,11,7,0,0.0,0,0.0,1,14.29,4,57.14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,14.29,1,14.29,04011
4,12,2,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,04012
4,13,49,0,0.0,0,0.0,13,26.53,6,12.24,11,22.45,0,0.0,0,0.0,0,0.0,0,0.0,19,38.78,0,0.0,04013
4,14,5,0,0.0,0,0.0,3,60.0,1,20.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,20.0,0,0.0,04014
4,15,11,0,0.0,0,0.0,0,0.0,4,36.36,1,9.09,0,0.0,0,0.0,0,0.0,0,0.0,6,54.55,0,0.0,04015
4,16,67,0,0.0,0,0.0,24,35.82,9,13.43,8,11.94,0,0.0,0,0.0,0,0.0,0,0.0,26,38.81,0,0.0,04016
4,17,84,0,0.0,0,0.0,25,29.76,17,20.24,11,13.1,1,1.19,0,0.0,0,0.0,0,0.0,29,34.52,1,1.19,04017
4,18,6,1,16.67,0,0.0,1,16.67,1,16.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,50.0,0,0.0,04018
4,19,2,0,0.0,0,0.0,1,50.0,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,04019
4,20,59,0,0.0,0,0.0,15,25.42,12,20.34,9,15.25,0,0.0,1,1.69,0,0.0,0,0.0,22,37.29,0,0.0,04020
4,21,80,0,0.0,0,0.0,29,36.25,15,18.75,6,7.5,0,0.0,0,0.0,0,0.0,0,0.0,30,37.5,0,0.0,04021
4,22,32,0,0.0,0,0.0,2,6.25,9,28.13,3,9.38,0,0.0,0,0.0,0,0.0,1,3.13,16,50.0,1,3.13,04022
4,23,42,0,0.0,0,0.0,8,19.05,9,21.43,6,14.29,2,4.76,0,0.0,0,0.0,0,0.0,17,40.48,0,0.0,04023
4,24,24,1,4.17,0,0.0,5,20.83,4,16.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,50.0,2,8.33,04024
4,25,88,2,2.27,0,0.0,15,17.05,16,18.18,10,11.36,0,0.0,0,0.0,0,0.0,0,0.0,45,51.14,0,0.0,04025
4,26,10,0,0.0,0,0.0,5,50.0,0,0.0,1,10.0,0,0.0,0,0.0,0,0.0,0,0.0,2,20.0,2,20.0,04026
4,27,32,1,3.13,0,0.0,8,25.0,9,28.13,6,18.75,2,6.25,0,0.0,0,0.0,0,0.0,6,18.75,0,0.0,04027
4,28,15,0,0.0,0,0.0,9,60.0,2,13.33,1,6.67,0,0.0,0,0.0,0,0.0,0,0.0,2,13.33,1,6.67,04028
4,29,7,0,0.0,1,14.29,3,42.86,1,14.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,14.29,1,14.29,04029
4,30,5,0,0.0,0,0.0,3,60.0,0,0.0,1,20.0,0,0.0,0,0.0,0,0.0,0,0.0,1,20.0,0,0.0,04030
4,31,14,0,0.0,0,0.0,3,21.43,1,7.14,3,21.43,0,0.0,0,0.0,0,0.0,0,0.0,5,35.71,2,14.29,04031
4,32,5,0,0.0,0,0.0,2,40.0,0,0.0,2,40.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,20.0,04032
4,33,17,2,11.76,0,0.0,6,35.29,2,11.76,1,5.88,0,0.0,0,0.0,0,0.0,0,0.0,5,29.41,1,5.88,04033
4,34,11,3,27.27,0,0.0,2,18.18,0,0.0,2,18.18,0,0.0,0,0.0,0,0.0,0,0.0,4,36.36,0,0.0,04034
4,35,9,0,0.0,0,0.0,3,33.33,4,44.44,1,11.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,11.11,04035
4,36,6,0,0.0,0,0.0,3,50.0,1,16.67,1,16.67,0,0.0,0,0.0,0,0.0,0,0.0,1,16.67,0,0.0,04036
4,37,93,0,0.0,1,1.08,17,18.28,23,24.73,10,10.75,0,0.0,1,1.08,0,0.0,0,0.0,40,43.01,1,1.08,04037
4,38,2,0,0.0,0,0.0,0,0.0,1,50.0,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,04038
5,1,7,1,14.29,0,0.0,3,42.86,1,14.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,14.29,1,14.29,05001
5,2,3,0,0.0,0,0.0,0,0.0,2,66.67,0,0.0,1,33.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,05002
5,3,25,0,0.0,0,0.0,4,16.0,6,24.0,1,4.0,0,0.0,0,0.0,0,0.0,0,0.0,14,56.0,0,0.0,05003
5,4,16,0,0.0,0,0.0,3,18.75,4,25.0,5,31.25,0,0.0,0,0.0,0,0.0,0,0.0,4,25.0,0,0.0,05004
5,5,3,0,0.0,0,0.0,1,33.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,33.33,1,33.33,05005
5,6,3,0,0.0,0,0.0,1,33.33,1,33.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,33.33,0,0.0,05006
5,7,29,0,0.0,0,0.0,7,24.14,5,17.24,7,24.14,0,0.0,0,0.0,0,0.0,0,0.0,10,34.48,0,0.0,05007
5,8,39,1,2.56,0,0.0,2,5.13,9,23.08,7,17.95,0,0.0,0,0.0,0,0.0,0,0.0,19,48.72,1,2.56,05008
5,9,20,0,0.0,0,0.0,4,20.0,6,30.0,6,30.0,0,0.0,0,0.0,0,0.0,0,0.0,4,20.0,0,0.0,05009
5,10,3,0,0.0,0,0.0,1,33.33,1,33.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,33.33,05010
5,11,47,0,0.0,0,0.0,12,25.53,19,40.43,5,10.64,0,0.0,0,0.0,0,0.0,0,0.0,11,23.4,0,0.0,05011
