ward,precinct,total,Lynn Weaver Boyle,Lynn Weaver Boyle Percent,precinct_id
45,44,195,195,100.0,45044
45,45,103,103,100.0,45045
45,46,110,110,100.0,45046
45,47,105,105,100.0,45047
45,48,102,102,100.0,45048
46,1,214,214,100.0,46001
46,2,249,249,100.0,46002
46,3,322,322,100.0,46003
46,4,263,263,100.0,46004
46,5,290,290,100.0,46005
46,6,212,212,100.0,46006
46,7,279,279,100.0,46007
46,8,167,167,100.0,46008
46,9,309,309,100.0,46009
46,10,415,415,100.0,46010
46,11,207,207,100.0,46011
46,12,317,317,100.0,46012
46,13,238,238,100.0,46013
46,14,179,179,100.0,46014
46,15,268,268,100.0,46015
46,16,335,335,100.0,46016
46,17,325,325,100.0,46017
46,18,298,298,100.0,46018
46,19,211,211,100.0,46019
46,20,189,189,100.0,46020
46,21,151,151,100.0,46021
46,22,196,196,100.0,46022
46,23,223,223,100.0,46023
46,24,308,308,100.0,46024
46,25,240,240,100.0,46025
46,26,325,325,100.0,46026
46,27,341,341,100.0,46027
46,28,177,177,100.0,46028
46,29,173,173,100.0,46029
46,30,285,285,100.0,46030
46,31,278,278,100.0,46031
46,32,218,218,100.0,46032
46,33,273,273,100.0,46033
46,34,294,294,100.0,46034
46,35,205,205,100.0,46035
46,36,253,253,100.0,46036
46,37,180,180,100.0,46037
46,38,253,253,100.0,46038
46,39,211,211,100.0,46039
46,40,248,248,100.0,46040
47,1,180,180,100.0,47001
47,2,267,267,100.0,47002
47,3,221,221,100.0,47003
47,4,308,308,100.0,47004
47,5,275,275,100.0,47005
47,6,281,281,100.0,47006
47,7,262,262,100.0,47007
47,8,277,277,100.0,47008
47,9,230,230,100.0,47009
47,10,389,389,100.0,47010
47,11,234,234,100.0,47011
47,12,275,275,100.0,47012
47,13,315,315,100.0,47013
47,14,242,242,100.0,47014
47,15,388,388,100.0,47015
47,16,276,276,100.0,47016
47,17,277,277,100.0,47017
47,18,255,255,100.0,47018
47,19,414,414,100.0,47019
47,20,271,271,100.0,47020
47,21,274,274,100.0,47021
47,22,327,327,100.0,47022
47,23,375,375,100.0,47023
47,24,296,296,100.0,47024
47,25,289,289,100.0,47025
47,26,362,362,100.0,47026
47,27,231,231,100.0,47027
47,28,263,263,100.0,47028
47,29,288,288,100.0,47029
47,30,347,347,100.0,47030
47,31,306,306,100.0,47031
47,32,370,370,100.0,47032
47,33,238,238,100.0,47033
47,34,332,332,100.0,47034
47,35,276,276,100.0,47035
47,36,341,341,100.0,47036
47,37,270,270,100.0,47037
47,38,266,266,100.0,47038
47,39,294,294,100.0,47039
47,40,320,320,100.0,47040
47,41,348,348,100.0,47041
47,42,284,284,100.0,47042
47,43,230,230,100.0,47043
47,44,204,204,100.0,47044
47,45,281,281,100.0,47045
47,46,253,253,100.0,47046
47,47,296,296,100.0,47047
47,48,27,27,100.0,47048
48,1,316,316,100.0,48001
48,2,125,125,100.0,48002
48,3,309,309,100.0,48003
48,4,259,259,100.0,48004
48,5,158,158,100.0,48005
48,6,340,340,100.0,48006
48,7,314,314,100.0,48007
48,8,140,140,100.0,48008
48,9,189,189,100.0,48009
48,10,438,438,100.0,48010
48,11,255,255,100.0,48011
48,12,372,372,100.0,48012
48,13,339,339,100.0,48013
48,14,119,119,100.0,48014
48,15,157,157,100.0,48015
48,16,279,279,100.0,48016
48,17,239,239,100.0,48017
48,18,165,165,100.0,48018
48,19,244,244,100.0,48019
48,20,342,342,100.0,48020
48,21,326,326,100.0,48021
48,22,241,241,100.0,48022
48,23,263,263,100.0,48023
48,24,266,266,100.0,48024
48,25,251,251,100.0,48025
48,26,108,108,100.0,48026
48,27,256,256,100.0,48027
48,28,241,241,100.0,48028
48,29,68,68,100.0,48029
48,30,271,271,100.0,48030
48,31,304,304,100.0,48031
48,32,286,286,100.0,48032
48,33,160,160,100.0,48033
48,34,230,230,100.0,48034
48,35,150,150,100.0,48035
48,36,157,157,100.0,48036
48,37,293,293,100.0,48037
48,38,331,331,100.0,48038
48,39,174,174,100.0,48039
48,40,257,257,100.0,48040
48,41,324,324,100.0,48041
48,42,358,358,100.0,48042
48,43,328,328,100.0,48043
48,44,362,362,100.0,48044
48,45,220,220,100.0,48045
48,46,178,178,100.0,48046
49,1,145,145,100.0,49001
49,2,180,180,100.0,49002
49,3,295,295,100.0,49003
49,4,370,370,100.0,49004
49,5,250,250,100.0,49005
49,6,252,252,100.0,49006
49,7,214,214,100.0,49007
49,8,189,189,100.0,49008
49,9,277,277,100.0,49009
49,10,293,293,100.0,49010
49,11,318,318,100.0,49011
49,12,358,358,100.0,49012
49,13,311,311,100.0,49013
49,14,168,168,100.0,49014
49,15,163,163,100.0,49015
49,16,241,241,100.0,49016
49,17,168,168,100.0,49017
49,18,377,377,100.0,49018
49,19,235,235,100.0,49019
49,20,418,418,100.0,49020
49,21,131,131,100.0,49021
49,22,246,246,100.0,49022
49,23,366,366,100.0,49023
49,24,144,144,100.0,49024
49,25,265,265,100.0,49025
49,26,339,339,100.0,49026
49,27,283,283,100.0,49027
49,28,365,365,100.0,49028
49,29,333,333,100.0,49029
49,30,237,237,100.0,49030
49,31,200,200,100.0,49031
49,32,260,260,100.0,49032
49,33,187,187,100.0,49033
50,1,172,172,100.0,50001
50,2,117,117,100.0,50002
50,3,150,150,100.0,50003
50,4,179,179,100.0,50004
50,5,100,100,100.0,50005
50,6,173,173,100.0,50006
50,7,271,271,100.0,50007
50,8,154,154,100.0,50008
50,9,150,150,100.0,50009
50,10,139,139,100.0,50010
50,11,93,93,100.0,50011
50,12,70,70,100.0,50012
50,13,173,173,100.0,50013
50,14,58,58,100.0,50014
50,15,271,271,100.0,50015
50,16,39,39,100.0,50016
50,17,120,120,100.0,50017
50,18,15,15,100.0,50018
50,19,106,106,100.0,50019
50,20,186,186,100.0,50020
50,21,167,167,100.0,50021
50,22,122,122,100.0,50022
50,23,90,90,100.0,50023
50,24,96,96,100.0,50024
50,25,125,125,100.0,50025
50,26,132,132,100.0,50026
50,27,42,42,100.0,50027
50,28,163,163,100.0,50028
50,29,113,113,100.0,50029
50,30,115,115,100.0,50030
50,31,196,196,100.0,50031
50,32,159,159,100.0,50032
50,33,119,119,100.0,50033
50,34,261,261,100.0,50034
50,35,256,256,100.0,50035
50,36,201,201,100.0,50036
50,37,210,210,100.0,50037
50,38,69,69,100.0,50038
50,39,72,72,100.0,50039
50,40,122,122,100.0,50040
