ward,precinct,total,Joseph Berrios,Joseph Berrios Percent,precinct_id
14,27,139,139,100.0,14027
14,28,120,120,100.0,14028
14,29,118,118,100.0,14029
14,30,84,84,100.0,14030
14,31,99,99,100.0,14031
14,32,86,86,100.0,14032
14,33,75,75,100.0,14033
14,34,86,86,100.0,14034
14,35,72,72,100.0,14035
15,1,74,74,100.0,15001
15,10,82,82,100.0,15010
15,13,51,51,100.0,15013
15,14,122,122,100.0,15014
15,15,60,60,100.0,15015
15,16,69,69,100.0,15016
15,22,94,94,100.0,15022
15,24,101,101,100.0,15024
15,25,63,63,100.0,15025
15,28,92,92,100.0,15028
15,29,43,43,100.0,15029
15,30,84,84,100.0,15030
15,32,80,80,100.0,15032
15,38,81,81,100.0,15038
15,45,47,47,100.0,15045
15,48,69,69,100.0,15048
15,49,52,52,100.0,15049
15,50,76,76,100.0,15050
16,17,93,93,100.0,16017
16,32,104,104,100.0,16032
16,35,65,65,100.0,16035
16,39,74,74,100.0,16039
16,42,31,31,100.0,16042
16,44,85,85,100.0,16044
20,8,45,45,100.0,20008
20,21,45,45,100.0,20021
22,1,71,71,100.0,22001
22,8,71,71,100.0,22008
22,9,93,93,100.0,22009
22,10,82,82,100.0,22010
22,11,70,70,100.0,22011
22,15,74,74,100.0,22015
22,18,96,96,100.0,22018
22,22,60,60,100.0,22022
22,25,72,72,100.0,22025
22,26,80,80,100.0,22026
22,28,59,59,100.0,22028
22,29,62,62,100.0,22029
23,2,9,9,100.0,23002
23,4,166,166,100.0,23004
23,5,148,148,100.0,23005
23,6,161,161,100.0,23006
23,8,174,174,100.0,23008
23,9,163,163,100.0,23009
23,10,162,162,100.0,23010
23,20,6,6,100.0,23020
23,24,104,104,100.0,23024
23,25,110,110,100.0,23025
23,28,158,158,100.0,23028
23,29,134,134,100.0,23029
23,31,142,142,100.0,23031
23,32,195,195,100.0,23032
23,33,176,176,100.0,23033
23,34,110,110,100.0,23034
23,35,121,121,100.0,23035
23,37,112,112,100.0,23037
23,39,1,1,100.0,23039
23,41,141,141,100.0,23041
23,42,143,143,100.0,23042
23,44,133,133,100.0,23044
23,45,179,179,100.0,23045
23,48,120,120,100.0,23048
23,50,107,107,100.0,23050
23,51,171,171,100.0,23051
23,53,111,111,100.0,23053
23,54,178,178,100.0,23054
23,55,70,70,100.0,23055
24,57,101,101,100.0,24057
25,1,122,122,100.0,25001
25,2,155,155,100.0,25002
25,3,12,12,100.0,25003
25,4,115,115,100.0,25004
25,5,138,138,100.0,25005
25,6,60,60,100.0,25006
25,7,111,111,100.0,25007
25,8,126,126,100.0,25008
25,9,165,165,100.0,25009
25,10,62,62,100.0,25010
25,11,126,126,100.0,25011
25,12,97,97,100.0,25012
25,13,138,138,100.0,25013
25,14,55,55,100.0,25014
25,15,131,131,100.0,25015
25,16,33,33,100.0,25016
25,17,172,172,100.0,25017
25,18,89,89,100.0,25018
25,19,129,129,100.0,25019
25,20,153,153,100.0,25020
25,22,67,67,100.0,25022
25,23,144,144,100.0,25023
25,24,123,123,100.0,25024
25,29,111,111,100.0,25029
25,30,124,124,100.0,25030
25,31,45,45,100.0,25031
26,1,41,41,100.0,26001
26,2,70,70,100.0,26002
26,3,49,49,100.0,26003
26,4,58,58,100.0,26004
26,5,85,85,100.0,26005
26,6,70,70,100.0,26006
26,7,38,38,100.0,26007
26,8,50,50,100.0,26008
26,9,37,37,100.0,26009
26,10,39,39,100.0,26010
26,11,53,53,100.0,26011
26,12,44,44,100.0,26012
26,13,73,73,100.0,26013
26,14,52,52,100.0,26014
26,15,44,44,100.0,26015
26,16,52,52,100.0,26016
26,17,27,27,100.0,26017
26,18,42,42,100.0,26018
26,19,97,97,100.0,26019
26,20,79,79,100.0,26020
26,21,61,61,100.0,26021
26,22,36,36,100.0,26022
26,23,55,55,100.0,26023
26,24,43,43,100.0,26024
26,25,36,36,100.0,26025
26,26,52,52,100.0,26026
26,27,66,66,100.0,26027
26,28,42,42,100.0,26028
26,29,54,54,100.0,26029
26,30,44,44,100.0,26030
26,31,75,75,100.0,26031
26,32,70,70,100.0,26032
26,33,23,23,100.0,26033
26,34,53,53,100.0,26034
26,35,37,37,100.0,26035
26,36,55,55,100.0,26036
26,37,38,38,100.0,26037
26,38,33,33,100.0,26038
26,39,35,35,100.0,26039
26,40,27,27,100.0,26040
26,41,55,55,100.0,26041
26,42,38,38,100.0,26042
26,43,53,53,100.0,26043
26,44,36,36,100.0,26044
26,45,62,62,100.0,26045
26,46,56,56,100.0,26046
26,47,42,42,100.0,26047
26,48,65,65,100.0,26048
26,49,38,38,100.0,26049
26,50,21,21,100.0,26050
26,51,73,73,100.0,26051
26,52,19,19,100.0,26052
26,53,34,34,100.0,26053
26,54,56,56,100.0,26054
26,55,33,33,100.0,26055
26,56,55,55,100.0,26056
26,57,46,46,100.0,26057
26,58,49,49,100.0,26058
26,59,61,61,100.0,26059
26,60,51,51,100.0,26060
26,61,31,31,100.0,26061
26,62,69,69,100.0,26062
26,63,23,23,100.0,26063
27,10,131,131,100.0,27010
27,13,61,61,100.0,27013
27,15,4,4,100.0,27015
27,18,62,62,100.0,27018
27,28,71,71,100.0,27028
27,32,93,93,100.0,27032
27,35,73,73,100.0,27035
27,38,50,50,100.0,27038
27,41,67,67,100.0,27041
27,42,43,43,100.0,27042
27,50,70,70,100.0,27050
27,53,55,55,100.0,27053
27,56,50,50,100.0,27056
27,59,97,97,100.0,27059
28,29,85,85,100.0,28029
28,34,17,17,100.0,28034
28,38,48,48,100.0,28038
28,53,47,47,100.0,28053
29,2,78,78,100.0,29002
29,9,75,75,100.0,29009
29,30,76,76,100.0,29030
29,32,83,83,100.0,29032
30,1,109,109,100.0,30001
30,2,91,91,100.0,30002
30,3,109,109,100.0,30003
30,4,56,56,100.0,30004
30,5,46,46,100.0,30005
30,7,66,66,100.0,30007
30,8,90,90,100.0,30008
30,9,121,121,100.0,30009
30,10,65,65,100.0,30010
30,11,50,50,100.0,30011
30,12,65,65,100.0,30012
30,13,59,59,100.0,30013
30,14,24,24,100.0,30014
30,15,109,109,100.0,30015
30,16,83,83,100.0,30016
30,18,61,61,100.0,30018
30,19,48,48,100.0,30019
30,20,59,59,100.0,30020
30,21,85,85,100.0,30021
30,22,81,81,100.0,30022
30,23,69,69,100.0,30023
30,24,74,74,100.0,30024
30,25,44,44,100.0,30025
30,26,57,57,100.0,30026
30,27,105,105,100.0,30027
30,28,81,81,100.0,30028
30,29,29,29,100.0,30029
30,30,94,94,100.0,30030
30,31,65,65,100.0,30031
30,32,32,32,100.0,30032
30,33,84,84,100.0,30033
30,34,118,118,100.0,30034
30,35,83,83,100.0,30035
30,36,51,51,100.0,30036
30,37,68,68,100.0,30037
30,38,112,112,100.0,30038
30,39,81,81,100.0,30039
30,40,70,70,100.0,30040
30,41,82,82,100.0,30041
31,1,55,55,100.0,31001
31,2,61,61,100.0,31002
31,3,85,85,100.0,31003
31,4,66,66,100.0,31004
31,5,77,77,100.0,31005
31,6,78,78,100.0,31006
31,7,67,67,100.0,31007
31,8,67,67,100.0,31008
31,9,67,67,100.0,31009
31,10,41,41,100.0,31010
31,11,47,47,100.0,31011
31,12,81,81,100.0,31012
31,13,52,52,100.0,31013
31,14,41,41,100.0,31014
31,15,42,42,100.0,31015
31,16,42,42,100.0,31016
31,17,69,69,100.0,31017
31,18,52,52,100.0,31018
31,19,70,70,100.0,31019
31,20,53,53,100.0,31020
31,21,85,85,100.0,31021
31,22,41,41,100.0,31022
31,23,46,46,100.0,31023
31,24,67,67,100.0,31024
31,25,80,80,100.0,31025
31,26,40,40,100.0,31026
31,27,70,70,100.0,31027
31,28,62,62,100.0,31028
31,29,68,68,100.0,31029
31,30,83,83,100.0,31030
31,31,96,96,100.0,31031
31,32,84,84,100.0,31032
31,33,66,66,100.0,31033
31,34,47,47,100.0,31034
31,35,60,60,100.0,31035
31,36,108,108,100.0,31036
31,37,69,69,100.0,31037
31,38,46,46,100.0,31038
31,39,54,54,100.0,31039
31,40,56,56,100.0,31040
31,41,57,57,100.0,31041
31,42,89,89,100.0,31042
31,43,85,85,100.0,31043
31,44,61,61,100.0,31044
31,45,57,57,100.0,31045
31,46,70,70,100.0,31046
31,47,84,84,100.0,31047
31,48,68,68,100.0,31048
31,49,48,48,100.0,31049
31,50,71,71,100.0,31050
31,51,57,57,100.0,31051
32,1,92,92,100.0,32001
32,2,82,82,100.0,32002
32,3,63,63,100.0,32003
32,4,95,95,100.0,32004
32,5,61,61,100.0,32005
32,6,90,90,100.0,32006
32,7,38,38,100.0,32007
32,8,94,94,100.0,32008
32,9,129,129,100.0,32009
32,10,70,70,100.0,32010
32,11,58,58,100.0,32011
32,12,63,63,100.0,32012
32,13,24,24,100.0,32013
32,14,76,76,100.0,32014
32,15,55,55,100.0,32015
32,16,86,86,100.0,32016
32,17,68,68,100.0,32017
32,18,56,56,100.0,32018
32,19,85,85,100.0,32019
32,20,78,78,100.0,32020
32,21,73,73,100.0,32021
32,22,98,98,100.0,32022
32,23,94,94,100.0,32023
32,24,65,65,100.0,32024
32,25,67,67,100.0,32025
32,26,68,68,100.0,32026
32,27,63,63,100.0,32027
32,28,69,69,100.0,32028
32,29,83,83,100.0,32029
32,30,50,50,100.0,32030
32,31,109,109,100.0,32031
32,32,54,54,100.0,32032
32,33,73,73,100.0,32033
32,34,106,106,100.0,32034
32,35,120,120,100.0,32035
32,36,83,83,100.0,32036
32,37,60,60,100.0,32037
32,38,75,75,100.0,32038
32,39,83,83,100.0,32039
32,40,88,88,100.0,32040
32,41,95,95,100.0,32041
32,42,104,104,100.0,32042
32,43,85,85,100.0,32043
32,44,102,102,100.0,32044
32,45,72,72,100.0,32045
32,46,49,49,100.0,32046
32,47,89,89,100.0,32047
32,48,86,86,100.0,32048
32,49,42,42,100.0,32049
32,50,66,66,100.0,32050
32,51,73,73,100.0,32051
32,52,43,43,100.0,32052
33,1,128,128,100.0,33001
33,2,150,150,100.0,33002
33,3,126,126,100.0,33003
33,4,122,122,100.0,33004
33,5,91,91,100.0,33005
33,6,157,157,100.0,33006
33,7,199,199,100.0,33007
33,8,119,119,100.0,33008
33,9,138,138,100.0,33009
33,10,220,220,100.0,33010
33,11,131,131,100.0,33011
33,12,161,161,100.0,33012
33,13,205,205,100.0,33013
33,14,81,81,100.0,33014
33,15,128,128,100.0,33015
33,16,121,121,100.0,33016
33,17,163,163,100.0,33017
33,18,34,34,100.0,33018
33,19,156,156,100.0,33019
33,20,117,117,100.0,33020
33,21,163,163,100.0,33021
33,22,195,195,100.0,33022
33,23,142,142,100.0,33023
33,24,181,181,100.0,33024
33,25,153,153,100.0,33025
33,26,102,102,100.0,33026
33,27,81,81,100.0,33027
35,1,107,107,100.0,35001
35,2,76,76,100.0,35002
35,3,64,64,100.0,35003
35,4,115,115,100.0,35004
35,5,107,107,100.0,35005
35,6,115,115,100.0,35006
35,7,112,112,100.0,35007
35,8,83,83,100.0,35008
35,9,97,97,100.0,35009
35,10,99,99,100.0,35010
35,11,89,89,100.0,35011
35,12,124,124,100.0,35012
35,13,23,23,100.0,35013
35,14,143,143,100.0,35014
35,15,96,96,100.0,35015
35,16,107,107,100.0,35016
35,17,114,114,100.0,35017
35,18,116,116,100.0,35018
35,19,98,98,100.0,35019
35,20,92,92,100.0,35020
35,21,97,97,100.0,35021
35,22,31,31,100.0,35022
35,23,66,66,100.0,35023
35,24,62,62,100.0,35024
35,25,77,77,100.0,35025
35,26,123,123,100.0,35026
35,27,126,126,100.0,35027
35,28,106,106,100.0,35028
35,29,104,104,100.0,35029
35,30,120,120,100.0,35030
35,31,48,48,100.0,35031
35,32,84,84,100.0,35032
35,33,101,101,100.0,35033
35,34,91,91,100.0,35034
35,35,110,110,100.0,35035
35,36,60,60,100.0,35036
36,1,130,130,100.0,36001
36,2,114,114,100.0,36002
36,3,197,197,100.0,36003
36,4,63,63,100.0,36004
36,5,96,96,100.0,36005
36,6,110,110,100.0,36006
36,7,86,86,100.0,36007
36,8,116,116,100.0,36008
36,9,104,104,100.0,36009
36,10,72,72,100.0,36010
36,11,148,148,100.0,36011
36,12,77,77,100.0,36012
36,13,243,243,100.0,36013
36,14,164,164,100.0,36014
36,15,113,113,100.0,36015
36,16,219,219,100.0,36016
36,17,103,103,100.0,36017
36,18,147,147,100.0,36018
36,19,146,146,100.0,36019
36,20,150,150,100.0,36020
36,21,196,196,100.0,36021
36,22,153,153,100.0,36022
36,23,85,85,100.0,36023
36,24,145,145,100.0,36024
36,25,78,78,100.0,36025
36,26,124,124,100.0,36026
36,27,74,74,100.0,36027
36,28,120,120,100.0,36028
36,29,107,107,100.0,36029
36,30,128,128,100.0,36030
36,31,132,132,100.0,36031
36,32,112,112,100.0,36032
36,33,116,116,100.0,36033
36,34,91,91,100.0,36034
36,35,172,172,100.0,36035
36,36,100,100,100.0,36036
36,37,85,85,100.0,36037
36,38,71,71,100.0,36038
36,39,108,108,100.0,36039
36,40,106,106,100.0,36040
36,41,87,87,100.0,36041
36,42,93,93,100.0,36042
36,43,85,85,100.0,36043
36,44,149,149,100.0,36044
36,45,144,144,100.0,36045
36,46,94,94,100.0,36046
36,47,97,97,100.0,36047
36,48,106,106,100.0,36048
36,49,135,135,100.0,36049
36,50,119,119,100.0,36050
36,51,158,158,100.0,36051
36,52,100,100,100.0,36052
36,53,89,89,100.0,36053
36,54,165,165,100.0,36054
36,55,195,195,100.0,36055
37,1,85,85,100.0,37001
37,2,5,5,100.0,37002
37,19,96,96,100.0,37019
37,42,1,1,100.0,37042
38,1,99,99,100.0,38001
38,2,78,78,100.0,38002
38,3,74,74,100.0,38003
38,4,49,49,100.0,38004
38,5,165,165,100.0,38005
38,6,96,96,100.0,38006
38,7,98,98,100.0,38007
38,8,74,74,100.0,38008
38,9,77,77,100.0,38009
38,10,123,123,100.0,38010
38,11,63,63,100.0,38011
38,12,114,114,100.0,38012
38,13,77,77,100.0,38013
38,14,93,93,100.0,38014
38,15,80,80,100.0,38015
38,16,111,111,100.0,38016
38,17,106,106,100.0,38017
38,18,123,123,100.0,38018
38,19,127,127,100.0,38019
38,20,109,109,100.0,38020
38,21,89,89,100.0,38021
38,22,98,98,100.0,38022
38,23,67,67,100.0,38023
38,24,62,62,100.0,38024
38,25,104,104,100.0,38025
38,26,66,66,100.0,38026
38,27,68,68,100.0,38027
38,28,80,80,100.0,38028
38,29,88,88,100.0,38029
38,30,87,87,100.0,38030
38,31,120,120,100.0,38031
38,32,113,113,100.0,38032
38,33,87,87,100.0,38033
38,34,66,66,100.0,38034
38,35,111,111,100.0,38035
38,36,100,100,100.0,38036
38,37,94,94,100.0,38037
38,38,130,130,100.0,38038
38,39,89,89,100.0,38039
38,40,88,88,100.0,38040
38,41,141,141,100.0,38041
38,42,132,132,100.0,38042
38,43,110,110,100.0,38043
38,44,97,97,100.0,38044
38,45,100,100,100.0,38045
38,46,82,82,100.0,38046
38,47,91,91,100.0,38047
38,48,112,112,100.0,38048
38,49,79,79,100.0,38049
38,50,110,110,100.0,38050
38,51,67,67,100.0,38051
38,52,110,110,100.0,38052
38,53,20,20,100.0,38053
39,1,109,109,100.0,39001
39,2,178,178,100.0,39002
39,3,113,113,100.0,39003
39,4,88,88,100.0,39004
39,5,69,69,100.0,39005
39,6,96,96,100.0,39006
39,7,79,79,100.0,39007
39,8,131,131,100.0,39008
39,9,129,129,100.0,39009
39,10,85,85,100.0,39010
39,11,161,161,100.0,39011
39,12,77,77,100.0,39012
39,13,47,47,100.0,39013
39,14,77,77,100.0,39014
39,15,87,87,100.0,39015
39,16,55,55,100.0,39016
39,17,79,79,100.0,39017
39,18,102,102,100.0,39018
39,19,77,77,100.0,39019
39,20,95,95,100.0,39020
39,21,74,74,100.0,39021
39,22,71,71,100.0,39022
39,23,61,61,100.0,39023
39,24,76,76,100.0,39024
39,25,103,103,100.0,39025
39,26,102,102,100.0,39026
39,27,115,115,100.0,39027
39,28,107,107,100.0,39028
39,29,119,119,100.0,39029
39,30,55,55,100.0,39030
39,31,56,56,100.0,39031
39,32,148,148,100.0,39032
39,33,103,103,100.0,39033
39,34,107,107,100.0,39034
39,35,118,118,100.0,39035
39,36,144,144,100.0,39036
39,37,145,145,100.0,39037
39,38,116,116,100.0,39038
39,39,50,50,100.0,39039
39,40,72,72,100.0,39040
39,41,40,40,100.0,39041
39,42,96,96,100.0,39042
39,43,81,81,100.0,39043
39,44,99,99,100.0,39044
39,45,64,64,100.0,39045
39,46,90,90,100.0,39046
39,47,59,59,100.0,39047
40,1,71,71,100.0,40001
40,2,69,69,100.0,40002
40,3,84,84,100.0,40003
40,4,122,122,100.0,40004
40,5,95,95,100.0,40005
40,6,76,76,100.0,40006
40,7,95,95,100.0,40007
40,8,22,22,100.0,40008
40,9,68,68,100.0,40009
40,10,133,133,100.0,40010
40,11,74,74,100.0,40011
40,12,83,83,100.0,40012
40,13,106,106,100.0,40013
40,14,65,65,100.0,40014
40,15,116,116,100.0,40015
40,16,120,120,100.0,40016
40,17,62,62,100.0,40017
40,18,93,93,100.0,40018
40,19,90,90,100.0,40019
40,20,86,86,100.0,40020
40,21,98,98,100.0,40021
40,22,32,32,100.0,40022
40,23,103,103,100.0,40023
40,24,62,62,100.0,40024
40,25,76,76,100.0,40025
40,26,114,114,100.0,40026
40,27,94,94,100.0,40027
40,28,93,93,100.0,40028
40,29,128,128,100.0,40029
40,30,143,143,100.0,40030
40,31,97,97,100.0,40031
40,32,50,50,100.0,40032
40,33,84,84,100.0,40033
40,34,77,77,100.0,40034
40,35,93,93,100.0,40035
40,36,114,114,100.0,40036
40,37,75,75,100.0,40037
40,38,58,58,100.0,40038
40,39,81,81,100.0,40039
40,40,65,65,100.0,40040
40,41,105,105,100.0,40041
40,42,105,105,100.0,40042
40,43,91,91,100.0,40043
40,44,68,68,100.0,40044
40,45,120,120,100.0,40045
40,46,109,109,100.0,40046
40,47,101,101,100.0,40047
40,48,81,81,100.0,40048
40,49,42,42,100.0,40049
41,1,117,117,100.0,41001
41,2,168,168,100.0,41002
41,4,131,131,100.0,41004
41,6,107,107,100.0,41006
41,10,120,120,100.0,41010
41,12,142,142,100.0,41012
41,14,180,180,100.0,41014
41,19,169,169,100.0,41019
41,23,109,109,100.0,41023
41,24,127,127,100.0,41024
41,39,109,109,100.0,41039
41,40,141,141,100.0,41040
41,42,140,140,100.0,41042
41,44,141,141,100.0,41044
41,47,105,105,100.0,41047
41,49,147,147,100.0,41049
41,51,82,82,100.0,41051
41,54,98,98,100.0,41054
41,56,157,157,100.0,41056
41,57,125,125,100.0,41057
42,1,91,91,100.0,42001
42,2,69,69,100.0,42002
42,3,54,54,100.0,42003
42,4,74,74,100.0,42004
42,5,80,80,100.0,42005
42,6,196,196,100.0,42006
42,7,74,74,100.0,42007
42,8,104,104,100.0,42008
42,9,116,116,100.0,42009
42,10,44,44,100.0,42010
42,11,73,73,100.0,42011
42,13,173,173,100.0,42013
42,14,71,71,100.0,42014
42,15,93,93,100.0,42015
42,16,46,46,100.0,42016
42,17,70,70,100.0,42017
42,19,26,26,100.0,42019
42,20,51,51,100.0,42020
42,22,67,67,100.0,42022
42,23,105,105,100.0,42023
42,24,90,90,100.0,42024
42,25,74,74,100.0,42025
42,26,133,133,100.0,42026
42,27,137,137,100.0,42027
42,28,96,96,100.0,42028
42,29,82,82,100.0,42029
42,30,54,54,100.0,42030
42,31,41,41,100.0,42031
42,32,107,107,100.0,42032
42,33,148,148,100.0,42033
42,34,89,89,100.0,42034
42,35,80,80,100.0,42035
42,36,68,68,100.0,42036
42,37,67,67,100.0,42037
42,38,64,64,100.0,42038
42,39,111,111,100.0,42039
42,40,74,74,100.0,42040
42,41,91,91,100.0,42041
42,42,47,47,100.0,42042
42,43,69,69,100.0,42043
42,44,84,84,100.0,42044
42,45,77,77,100.0,42045
42,46,60,60,100.0,42046
42,47,49,49,100.0,42047
42,48,47,47,100.0,42048
42,49,63,63,100.0,42049
42,50,67,67,100.0,42050
42,51,75,75,100.0,42051
42,52,45,45,100.0,42052
42,53,59,59,100.0,42053
42,54,56,56,100.0,42054
42,55,83,83,100.0,42055
42,56,82,82,100.0,42056
42,57,63,63,100.0,42057
42,58,33,33,100.0,42058
42,59,17,17,100.0,42059
42,60,55,55,100.0,42060
42,61,39,39,100.0,42061
42,62,56,56,100.0,42062
42,63,69,69,100.0,42063
42,64,39,39,100.0,42064
42,65,58,58,100.0,42065
42,66,87,87,100.0,42066
42,68,89,89,100.0,42068
43,1,114,114,100.0,43001
43,2,79,79,100.0,43002
43,3,83,83,100.0,43003
43,4,80,80,100.0,43004
43,5,52,52,100.0,43005
43,6,65,65,100.0,43006
43,7,105,105,100.0,43007
43,8,116,116,100.0,43008
43,9,48,48,100.0,43009
43,10,66,66,100.0,43010
43,11,30,30,100.0,43011
43,12,109,109,100.0,43012
43,14,79,79,100.0,43014
43,15,59,59,100.0,43015
43,16,87,87,100.0,43016
43,17,72,72,100.0,43017
43,18,108,108,100.0,43018
43,19,40,40,100.0,43019
43,20,82,82,100.0,43020
43,21,86,86,100.0,43021
43,22,53,53,100.0,43022
43,23,60,60,100.0,43023
43,24,100,100,100.0,43024
43,25,97,97,100.0,43025
43,26,77,77,100.0,43026
43,27,72,72,100.0,43027
43,28,84,84,100.0,43028
43,29,68,68,100.0,43029
43,30,36,36,100.0,43030
43,31,92,92,100.0,43031
43,32,86,86,100.0,43032
43,33,30,30,100.0,43033
43,34,24,24,100.0,43034
43,35,78,78,100.0,43035
43,36,70,70,100.0,43036
43,38,58,58,100.0,43038
43,39,49,49,100.0,43039
43,40,28,28,100.0,43040
43,41,39,39,100.0,43041
43,42,88,88,100.0,43042
43,43,53,53,100.0,43043
43,44,64,64,100.0,43044
43,45,38,38,100.0,43045
43,46,103,103,100.0,43046
43,47,88,88,100.0,43047
43,48,78,78,100.0,43048
43,49,82,82,100.0,43049
43,50,54,54,100.0,43050
43,51,102,102,100.0,43051
43,52,49,49,100.0,43052
43,53,100,100,100.0,43053
