ward,precinct,total,Joseph Berrios,Joseph Berrios Percent,precinct_id
43,51,245,245,100.0,43051
43,52,199,199,100.0,43052
43,53,259,259,100.0,43053
43,54,174,174,100.0,43054
43,55,203,203,100.0,43055
43,56,127,127,100.0,43056
43,57,198,198,100.0,43057
43,58,186,186,100.0,43058
43,59,198,198,100.0,43059
44,1,191,191,100.0,44001
44,2,187,187,100.0,44002
44,3,294,294,100.0,44003
44,4,251,251,100.0,44004
44,5,283,283,100.0,44005
44,6,268,268,100.0,44006
44,7,234,234,100.0,44007
44,8,127,127,100.0,44008
44,9,179,179,100.0,44009
44,10,185,185,100.0,44010
44,11,217,217,100.0,44011
44,12,209,209,100.0,44012
44,13,181,181,100.0,44013
44,14,214,214,100.0,44014
44,15,308,308,100.0,44015
44,16,264,264,100.0,44016
44,17,277,277,100.0,44017
44,18,184,184,100.0,44018
44,19,158,158,100.0,44019
44,20,240,240,100.0,44020
44,21,282,282,100.0,44021
44,22,309,309,100.0,44022
44,23,216,216,100.0,44023
44,24,175,175,100.0,44024
44,25,267,267,100.0,44025
44,26,205,205,100.0,44026
44,27,279,279,100.0,44027
44,28,186,186,100.0,44028
44,29,257,257,100.0,44029
44,30,222,222,100.0,44030
44,31,264,264,100.0,44031
44,32,199,199,100.0,44032
44,33,310,310,100.0,44033
44,34,166,166,100.0,44034
44,35,190,190,100.0,44035
44,36,240,240,100.0,44036
44,37,310,310,100.0,44037
44,38,240,240,100.0,44038
44,39,283,283,100.0,44039
44,40,261,261,100.0,44040
44,41,201,201,100.0,44041
44,42,328,328,100.0,44042
44,43,282,282,100.0,44043
44,44,269,269,100.0,44044
44,45,297,297,100.0,44045
44,46,177,177,100.0,44046
44,47,314,314,100.0,44047
44,48,198,198,100.0,44048
44,49,364,364,100.0,44049
44,50,239,239,100.0,44050
44,51,200,200,100.0,44051
45,1,181,181,100.0,45001
45,2,250,250,100.0,45002
45,3,282,282,100.0,45003
45,4,272,272,100.0,45004
45,5,236,236,100.0,45005
45,6,230,230,100.0,45006
45,7,196,196,100.0,45007
45,8,182,182,100.0,45008
45,9,241,241,100.0,45009
45,10,276,276,100.0,45010
45,11,222,222,100.0,45011
45,12,244,244,100.0,45012
45,13,250,250,100.0,45013
45,14,279,279,100.0,45014
45,15,244,244,100.0,45015
45,16,235,235,100.0,45016
45,17,211,211,100.0,45017
45,18,241,241,100.0,45018
45,19,248,248,100.0,45019
45,20,226,226,100.0,45020
45,21,221,221,100.0,45021
45,22,210,210,100.0,45022
45,23,238,238,100.0,45023
45,24,303,303,100.0,45024
45,25,218,218,100.0,45025
45,26,258,258,100.0,45026
45,27,209,209,100.0,45027
45,28,211,211,100.0,45028
45,29,217,217,100.0,45029
45,30,221,221,100.0,45030
45,31,221,221,100.0,45031
45,32,145,145,100.0,45032
45,33,211,211,100.0,45033
45,34,172,172,100.0,45034
45,35,215,215,100.0,45035
45,36,211,211,100.0,45036
45,37,239,239,100.0,45037
45,38,252,252,100.0,45038
45,39,257,257,100.0,45039
45,40,247,247,100.0,45040
45,41,152,152,100.0,45041
45,42,221,221,100.0,45042
45,43,198,198,100.0,45043
45,44,224,224,100.0,45044
45,45,186,186,100.0,45045
45,46,228,228,100.0,45046
45,47,227,227,100.0,45047
45,48,223,223,100.0,45048
45,49,237,237,100.0,45049
45,50,209,209,100.0,45050
45,51,214,214,100.0,45051
45,52,240,240,100.0,45052
45,53,167,167,100.0,45053
46,1,372,372,100.0,46001
46,2,305,305,100.0,46002
46,3,288,288,100.0,46003
46,4,244,244,100.0,46004
46,5,184,184,100.0,46005
46,6,284,284,100.0,46006
46,7,184,184,100.0,46007
46,8,285,285,100.0,46008
46,9,258,258,100.0,46009
46,10,215,215,100.0,46010
46,11,307,307,100.0,46011
46,12,239,239,100.0,46012
46,13,230,230,100.0,46013
46,14,220,220,100.0,46014
46,15,285,285,100.0,46015
46,16,237,237,100.0,46016
46,17,349,349,100.0,46017
46,18,279,279,100.0,46018
46,19,280,280,100.0,46019
46,20,193,193,100.0,46020
46,21,108,108,100.0,46021
46,22,174,174,100.0,46022
46,23,165,165,100.0,46023
46,24,234,234,100.0,46024
46,25,267,267,100.0,46025
46,26,253,253,100.0,46026
46,27,245,245,100.0,46027
46,28,303,303,100.0,46028
46,29,252,252,100.0,46029
46,30,278,278,100.0,46030
46,31,293,293,100.0,46031
46,32,184,184,100.0,46032
46,33,308,308,100.0,46033
46,34,283,283,100.0,46034
46,35,277,277,100.0,46035
46,36,253,253,100.0,46036
46,37,186,186,100.0,46037
46,38,207,207,100.0,46038
46,39,292,292,100.0,46039
46,40,183,183,100.0,46040
46,41,223,223,100.0,46041
46,42,248,248,100.0,46042
46,43,312,312,100.0,46043
46,44,167,167,100.0,46044
46,45,281,281,100.0,46045
46,46,220,220,100.0,46046
46,47,107,107,100.0,46047
47,1,324,324,100.0,47001
47,2,204,204,100.0,47002
47,3,212,212,100.0,47003
47,4,282,282,100.0,47004
47,5,260,260,100.0,47005
47,6,298,298,100.0,47006
47,7,248,248,100.0,47007
47,8,321,321,100.0,47008
47,9,199,199,100.0,47009
47,10,204,204,100.0,47010
47,11,441,441,100.0,47011
47,12,251,251,100.0,47012
47,13,368,368,100.0,47013
47,14,189,189,100.0,47014
47,15,294,294,100.0,47015
47,16,243,243,100.0,47016
47,17,238,238,100.0,47017
47,18,278,278,100.0,47018
47,19,299,299,100.0,47019
47,20,250,250,100.0,47020
47,21,278,278,100.0,47021
47,22,257,257,100.0,47022
47,23,148,148,100.0,47023
47,24,275,275,100.0,47024
47,25,276,276,100.0,47025
47,26,370,370,100.0,47026
47,27,229,229,100.0,47027
47,28,317,317,100.0,47028
47,29,251,251,100.0,47029
47,30,289,289,100.0,47030
47,31,249,249,100.0,47031
47,32,287,287,100.0,47032
47,33,267,267,100.0,47033
47,34,327,327,100.0,47034
47,35,400,400,100.0,47035
47,36,367,367,100.0,47036
47,37,328,328,100.0,47037
47,38,287,287,100.0,47038
47,39,263,263,100.0,47039
47,40,268,268,100.0,47040
47,41,421,421,100.0,47041
47,42,216,216,100.0,47042
47,43,178,178,100.0,47043
47,44,330,330,100.0,47044
47,45,249,249,100.0,47045
47,46,209,209,100.0,47046
47,47,225,225,100.0,47047
47,48,44,44,100.0,47048
47,49,161,161,100.0,47049
47,50,208,208,100.0,47050
47,51,169,169,100.0,47051
47,52,86,86,100.0,47052
48,1,264,264,100.0,48001
48,2,226,226,100.0,48002
48,3,299,299,100.0,48003
48,4,299,299,100.0,48004
48,5,224,224,100.0,48005
48,6,253,253,100.0,48006
48,7,201,201,100.0,48007
48,8,175,175,100.0,48008
48,9,251,251,100.0,48009
48,10,167,167,100.0,48010
48,11,316,316,100.0,48011
48,12,254,254,100.0,48012
48,13,198,198,100.0,48013
48,14,271,271,100.0,48014
48,15,131,131,100.0,48015
48,16,230,230,100.0,48016
48,17,238,238,100.0,48017
48,18,217,217,100.0,48018
48,19,217,217,100.0,48019
48,20,105,105,100.0,48020
48,21,117,117,100.0,48021
48,22,318,318,100.0,48022
48,23,272,272,100.0,48023
48,24,298,298,100.0,48024
48,25,245,245,100.0,48025
48,26,263,263,100.0,48026
48,27,149,149,100.0,48027
48,28,210,210,100.0,48028
48,29,185,185,100.0,48029
48,30,217,217,100.0,48030
48,31,216,216,100.0,48031
48,32,227,227,100.0,48032
48,33,200,200,100.0,48033
48,34,141,141,100.0,48034
48,35,182,182,100.0,48035
48,36,223,223,100.0,48036
48,37,185,185,100.0,48037
48,38,282,282,100.0,48038
48,39,198,198,100.0,48039
48,40,160,160,100.0,48040
48,41,171,171,100.0,48041
48,42,195,195,100.0,48042
48,43,319,319,100.0,48043
48,44,255,255,100.0,48044
48,45,179,179,100.0,48045
48,46,177,177,100.0,48046
48,47,207,207,100.0,48047
48,48,207,207,100.0,48048
48,49,123,123,100.0,48049
48,50,292,292,100.0,48050
48,51,312,312,100.0,48051
48,52,185,185,100.0,48052
48,53,180,180,100.0,48053
48,54,165,165,100.0,48054
48,55,133,133,100.0,48055
48,56,145,145,100.0,48056
49,1,210,210,100.0,49001
49,2,312,312,100.0,49002
49,3,154,154,100.0,49003
49,4,128,128,100.0,49004
49,5,240,240,100.0,49005
49,6,220,220,100.0,49006
49,7,206,206,100.0,49007
49,8,223,223,100.0,49008
49,9,195,195,100.0,49009
49,10,178,178,100.0,49010
49,11,191,191,100.0,49011
49,12,245,245,100.0,49012
49,13,274,274,100.0,49013
49,14,220,220,100.0,49014
49,15,150,150,100.0,49015
49,16,193,193,100.0,49016
49,17,32,32,100.0,49017
49,18,154,154,100.0,49018
49,19,158,158,100.0,49019
49,20,257,257,100.0,49020
49,21,97,97,100.0,49021
49,22,207,207,100.0,49022
49,23,188,188,100.0,49023
49,24,248,248,100.0,49024
49,25,245,245,100.0,49025
49,26,200,200,100.0,49026
49,27,263,263,100.0,49027
49,28,183,183,100.0,49028
49,29,248,248,100.0,49029
49,30,215,215,100.0,49030
49,31,156,156,100.0,49031
49,32,157,157,100.0,49032
49,33,178,178,100.0,49033
49,34,233,233,100.0,49034
49,35,275,275,100.0,49035
49,36,306,306,100.0,49036
49,37,282,282,100.0,49037
49,38,172,172,100.0,49038
49,39,185,185,100.0,49039
49,40,173,173,100.0,49040
49,41,203,203,100.0,49041
49,42,243,243,100.0,49042
50,1,234,234,100.0,50001
50,2,240,240,100.0,50002
50,3,216,216,100.0,50003
50,4,223,223,100.0,50004
50,5,229,229,100.0,50005
50,6,208,208,100.0,50006
50,7,238,238,100.0,50007
50,8,166,166,100.0,50008
50,9,188,188,100.0,50009
50,10,120,120,100.0,50010
50,11,191,191,100.0,50011
50,12,147,147,100.0,50012
50,13,260,260,100.0,50013
50,14,113,113,100.0,50014
50,15,246,246,100.0,50015
50,16,128,128,100.0,50016
50,17,179,179,100.0,50017
50,18,217,217,100.0,50018
50,19,185,185,100.0,50019
50,20,193,193,100.0,50020
50,21,245,245,100.0,50021
50,22,215,215,100.0,50022
50,23,145,145,100.0,50023
50,24,215,215,100.0,50024
50,25,193,193,100.0,50025
50,26,154,154,100.0,50026
50,27,85,85,100.0,50027
50,28,218,218,100.0,50028
50,29,250,250,100.0,50029
50,30,191,191,100.0,50030
50,31,82,82,100.0,50031
50,32,204,204,100.0,50032
50,33,169,169,100.0,50033
50,34,179,179,100.0,50034
50,35,277,277,100.0,50035
50,36,227,227,100.0,50036
50,37,253,253,100.0,50037
50,38,172,172,100.0,50038
50,39,184,184,100.0,50039
50,40,210,210,100.0,50040
50,41,242,242,100.0,50041
50,42,212,212,100.0,50042
50,43,201,201,100.0,50043
50,44,141,141,100.0,50044
50,45,95,95,100.0,50045
